year,consumption_emissions,asset_id,energy_type,asset_domain,asset_type,scenario
2030,12.88220049366071,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2031,12.88220049366071,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2032,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2033,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2034,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2035,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2036,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2037,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2038,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2039,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2040,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2041,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2042,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2043,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2044,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2045,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2046,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2047,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2048,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2049,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2050,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2051,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2052,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2053,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2054,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2055,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2056,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2057,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2058,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2059,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2060,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2061,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2062,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2063,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2064,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2065,5.018246810706781,F_753569_2717047,natural_gas,building,building_aggregate,hybrid_gas
2020,0.0,F_753569_2717047,propane,building,building_aggregate,hybrid_gas
2021,0.0,F_753569_2717047,propane,building,building_aggregate,hybrid_gas
2022,0.0,F_753569_2717047,propane,building,building_aggregate,hybrid_gas
