year,peak_consump,asset_id,energy_type,asset_domain,asset_type,scenario
2023,28.8908424046875,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2024,28.8908424046875,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2025,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2026,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2027,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2028,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2029,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2030,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2031,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2032,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2033,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2034,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2035,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2036,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2037,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2038,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2039,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2040,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2041,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2042,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2043,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2044,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2045,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2046,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2047,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2048,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2049,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2050,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2051,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2052,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2053,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2054,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2055,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2056,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2057,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2058,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2059,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2060,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2061,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2062,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2063,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2064,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2065,55.9501475240625,TB203,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2020,11.556336961875,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2021,11.556336961875,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2022,11.556336961875,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2023,11.556336961875,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2024,11.556336961875,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2025,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2026,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2027,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2028,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2029,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2030,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2031,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2032,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2033,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2034,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2035,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2036,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2037,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2038,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2039,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2040,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2041,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2042,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2043,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2044,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2045,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2046,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2047,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2048,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2049,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2050,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2051,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2052,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2053,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2054,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2055,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2056,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2057,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2058,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2059,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2060,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2061,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2062,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2063,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2064,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2065,57.52749905625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec
2020,19.6457728351875,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2021,19.6457728351875,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2022,19.6457728351875,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2023,19.6457728351875,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2024,19.6457728351875,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2025,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2026,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2027,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2028,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2029,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2030,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2031,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2032,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2033,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2034,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2035,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2036,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2037,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2038,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2039,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2040,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2041,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2042,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2043,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2044,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2045,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2046,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2047,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2048,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2049,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2050,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2051,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2052,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2053,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2054,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2055,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2056,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2057,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2058,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2059,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2060,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2061,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2062,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2063,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2064,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2065,97.796748395625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec
2020,28.8908424046875,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2021,28.8908424046875,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2022,28.8908424046875,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2023,28.8908424046875,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2024,28.8908424046875,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2025,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2026,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2027,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2028,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2029,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2030,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2031,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2032,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2033,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2034,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2035,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2036,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2037,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2038,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2039,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2040,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2041,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2042,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2043,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2044,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2045,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2046,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2047,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2048,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2049,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2050,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2051,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2052,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2053,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2054,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2055,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2056,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2057,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2058,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2059,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2060,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2061,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2062,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2063,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2064,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2065,143.818747640625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec
2020,11.556336961875,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2021,11.556336961875,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2022,11.556336961875,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2023,11.556336961875,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2024,11.556336961875,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2025,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2026,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2027,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2028,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2029,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2030,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2031,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2032,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2033,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2034,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2035,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2036,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2037,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2038,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2039,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2040,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2041,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2042,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2043,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2044,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2045,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2046,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2047,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2048,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2049,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2050,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2051,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2052,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2053,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2054,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2055,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2056,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2057,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2058,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2059,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2060,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2061,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2062,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2063,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2064,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2065,38.55640724625,TB201,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2020,19.6457728351875,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2021,19.6457728351875,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2022,19.6457728351875,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2023,19.6457728351875,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2024,19.6457728351875,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2025,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2026,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2027,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2028,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2029,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2030,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2031,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2032,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2033,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2034,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2035,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2036,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2037,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2038,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2039,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2040,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2041,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2042,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2043,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2044,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2045,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2046,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2047,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2048,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2049,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2050,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2051,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2052,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2053,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2054,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2055,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2056,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2057,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2058,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2059,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2060,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2061,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2062,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2063,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2064,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2065,65.545892318625,TB202,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2020,28.8908424046875,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2021,28.8908424046875,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2022,28.8908424046875,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2023,28.8908424046875,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2024,28.8908424046875,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2025,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2026,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2027,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2028,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2029,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2030,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2031,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2032,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2033,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2034,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2035,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2036,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2037,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2038,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2039,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2040,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2041,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2042,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2043,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2044,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2045,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2046,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2047,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2048,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2049,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2050,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2051,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2052,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2053,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2054,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2055,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2056,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2057,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2058,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2059,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2060,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2061,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2062,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2063,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2064,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2065,96.391018115625,TB203,electricity,elec_network,elec_xmfr,accelerated_elec_higheff
2020,11.556336961875,TB201,electricity,elec_network,elec_xmfr,natural_elec
2021,11.556336961875,TB201,electricity,elec_network,elec_xmfr,natural_elec
2022,11.556336961875,TB201,electricity,elec_network,elec_xmfr,natural_elec
2023,11.556336961875,TB201,electricity,elec_network,elec_xmfr,natural_elec
2024,11.556336961875,TB201,electricity,elec_network,elec_xmfr,natural_elec
2025,11.556336961875,TB201,electricity,elec_network,elec_xmfr,natural_elec
2026,31.10838847125,TB201,electricity,elec_network,elec_xmfr,natural_elec
2027,31.10838847125,TB201,electricity,elec_network,elec_xmfr,natural_elec
2028,31.10838847125,TB201,electricity,elec_network,elec_xmfr,natural_elec
2029,31.10838847125,TB201,electricity,elec_network,elec_xmfr,natural_elec
2030,31.10838847125,TB201,electricity,elec_network,elec_xmfr,natural_elec
2031,31.10838847125,TB201,electricity,elec_network,elec_xmfr,natural_elec
2032,31.10838847125,TB201,electricity,elec_network,elec_xmfr,natural_elec
2033,31.10838847125,TB201,electricity,elec_network,elec_xmfr,natural_elec
2034,31.10838847125,TB201,electricity,elec_network,elec_xmfr,natural_elec
2035,31.10838847125,TB201,electricity,elec_network,elec_xmfr,natural_elec
2036,31.10838847125,TB201,electricity,elec_network,elec_xmfr,natural_elec
2037,31.10838847125,TB201,electricity,elec_network,elec_xmfr,natural_elec
2038,31.10838847125,TB201,electricity,elec_network,elec_xmfr,natural_elec
