year,retrofit_year,asset_id,asset_domain,asset_type,scenario
2044,False,GS035,gas_network,gas_service,natural_elec_higheff
2045,False,GS035,gas_network,gas_service,natural_elec_higheff
2046,False,GS035,gas_network,gas_service,natural_elec_higheff
2047,False,GS035,gas_network,gas_service,natural_elec_higheff
2048,False,GS035,gas_network,gas_service,natural_elec_higheff
2049,False,GS035,gas_network,gas_service,natural_elec_higheff
2050,False,GS035,gas_network,gas_service,natural_elec_higheff
2051,False,GS035,gas_network,gas_service,natural_elec_higheff
2052,False,GS035,gas_network,gas_service,natural_elec_higheff
2053,False,GS035,gas_network,gas_service,natural_elec_higheff
2054,False,GS035,gas_network,gas_service,natural_elec_higheff
2055,False,GS035,gas_network,gas_service,natural_elec_higheff
2056,False,GS035,gas_network,gas_service,natural_elec_higheff
2057,False,GS035,gas_network,gas_service,natural_elec_higheff
2058,False,GS035,gas_network,gas_service,natural_elec_higheff
2059,False,GS035,gas_network,gas_service,natural_elec_higheff
2060,False,GS035,gas_network,gas_service,natural_elec_higheff
2061,False,GS035,gas_network,gas_service,natural_elec_higheff
2062,False,GS035,gas_network,gas_service,natural_elec_higheff
2063,False,GS035,gas_network,gas_service,natural_elec_higheff
2064,False,GS035,gas_network,gas_service,natural_elec_higheff
2065,False,GS035,gas_network,gas_service,natural_elec_higheff
2020,False,GS036,gas_network,gas_service,natural_elec_higheff
2021,False,GS036,gas_network,gas_service,natural_elec_higheff
2022,False,GS036,gas_network,gas_service,natural_elec_higheff
2023,False,GS036,gas_network,gas_service,natural_elec_higheff
2024,False,GS036,gas_network,gas_service,natural_elec_higheff
2025,True,GS036,gas_network,gas_service,natural_elec_higheff
2026,False,GS036,gas_network,gas_service,natural_elec_higheff
2027,False,GS036,gas_network,gas_service,natural_elec_higheff
2028,False,GS036,gas_network,gas_service,natural_elec_higheff
2029,False,GS036,gas_network,gas_service,natural_elec_higheff
2030,False,GS036,gas_network,gas_service,natural_elec_higheff
2031,False,GS036,gas_network,gas_service,natural_elec_higheff
2032,False,GS036,gas_network,gas_service,natural_elec_higheff
2033,False,GS036,gas_network,gas_service,natural_elec_higheff
2034,False,GS036,gas_network,gas_service,natural_elec_higheff
2035,False,GS036,gas_network,gas_service,natural_elec_higheff
2036,False,GS036,gas_network,gas_service,natural_elec_higheff
2037,False,GS036,gas_network,gas_service,natural_elec_higheff
2038,False,GS036,gas_network,gas_service,natural_elec_higheff
2039,False,GS036,gas_network,gas_service,natural_elec_higheff
2040,False,GS036,gas_network,gas_service,natural_elec_higheff
2041,False,GS036,gas_network,gas_service,natural_elec_higheff
2042,False,GS036,gas_network,gas_service,natural_elec_higheff
2043,False,GS036,gas_network,gas_service,natural_elec_higheff
2044,False,GS036,gas_network,gas_service,natural_elec_higheff
2045,False,GS036,gas_network,gas_service,natural_elec_higheff
2046,False,GS036,gas_network,gas_service,natural_elec_higheff
2047,False,GS036,gas_network,gas_service,natural_elec_higheff
2048,False,GS036,gas_network,gas_service,natural_elec_higheff
2049,False,GS036,gas_network,gas_service,natural_elec_higheff
2050,False,GS036,gas_network,gas_service,natural_elec_higheff
2051,False,GS036,gas_network,gas_service,natural_elec_higheff
2052,False,GS036,gas_network,gas_service,natural_elec_higheff
2053,False,GS036,gas_network,gas_service,natural_elec_higheff
2054,False,GS036,gas_network,gas_service,natural_elec_higheff
2055,False,GS036,gas_network,gas_service,natural_elec_higheff
2056,False,GS036,gas_network,gas_service,natural_elec_higheff
2057,False,GS036,gas_network,gas_service,natural_elec_higheff
2058,False,GS036,gas_network,gas_service,natural_elec_higheff
2059,False,GS036,gas_network,gas_service,natural_elec_higheff
2060,False,GS036,gas_network,gas_service,natural_elec_higheff
2061,False,GS036,gas_network,gas_service,natural_elec_higheff
2062,False,GS036,gas_network,gas_service,natural_elec_higheff
2063,False,GS036,gas_network,gas_service,natural_elec_higheff
2064,False,GS036,gas_network,gas_service,natural_elec_higheff
2065,False,GS036,gas_network,gas_service,natural_elec_higheff
2020,False,GS037,gas_network,gas_service,natural_elec_higheff
2021,False,GS037,gas_network,gas_service,natural_elec_higheff
2022,False,GS037,gas_network,gas_service,natural_elec_higheff
2023,False,GS037,gas_network,gas_service,natural_elec_higheff
2024,False,GS037,gas_network,gas_service,natural_elec_higheff
2025,True,GS037,gas_network,gas_service,natural_elec_higheff
2026,False,GS037,gas_network,gas_service,natural_elec_higheff
2027,False,GS037,gas_network,gas_service,natural_elec_higheff
2028,False,GS037,gas_network,gas_service,natural_elec_higheff
2029,False,GS037,gas_network,gas_service,natural_elec_higheff
2030,False,GS037,gas_network,gas_service,natural_elec_higheff
2031,False,GS037,gas_network,gas_service,natural_elec_higheff
2032,False,GS037,gas_network,gas_service,natural_elec_higheff
2033,False,GS037,gas_network,gas_service,natural_elec_higheff
2034,False,GS037,gas_network,gas_service,natural_elec_higheff
2035,False,GS037,gas_network,gas_service,natural_elec_higheff
2036,False,GS037,gas_network,gas_service,natural_elec_higheff
2037,False,GS037,gas_network,gas_service,natural_elec_higheff
2038,False,GS037,gas_network,gas_service,natural_elec_higheff
2039,False,GS037,gas_network,gas_service,natural_elec_higheff
2040,False,GS037,gas_network,gas_service,natural_elec_higheff
2041,False,GS037,gas_network,gas_service,natural_elec_higheff
2042,False,GS037,gas_network,gas_service,natural_elec_higheff
2043,False,GS037,gas_network,gas_service,natural_elec_higheff
2044,False,GS037,gas_network,gas_service,natural_elec_higheff
2045,False,GS037,gas_network,gas_service,natural_elec_higheff
2046,False,GS037,gas_network,gas_service,natural_elec_higheff
2047,False,GS037,gas_network,gas_service,natural_elec_higheff
2048,False,GS037,gas_network,gas_service,natural_elec_higheff
2049,False,GS037,gas_network,gas_service,natural_elec_higheff
2050,False,GS037,gas_network,gas_service,natural_elec_higheff
2051,False,GS037,gas_network,gas_service,natural_elec_higheff
2052,False,GS037,gas_network,gas_service,natural_elec_higheff
2053,False,GS037,gas_network,gas_service,natural_elec_higheff
2054,False,GS037,gas_network,gas_service,natural_elec_higheff
2055,False,GS037,gas_network,gas_service,natural_elec_higheff
2056,False,GS037,gas_network,gas_service,natural_elec_higheff
2057,False,GS037,gas_network,gas_service,natural_elec_higheff
2058,False,GS037,gas_network,gas_service,natural_elec_higheff
2059,False,GS037,gas_network,gas_service,natural_elec_higheff
2060,False,GS037,gas_network,gas_service,natural_elec_higheff
2061,False,GS037,gas_network,gas_service,natural_elec_higheff
2062,False,GS037,gas_network,gas_service,natural_elec_higheff
2063,False,GS037,gas_network,gas_service,natural_elec_higheff
2064,False,GS037,gas_network,gas_service,natural_elec_higheff
2065,False,GS037,gas_network,gas_service,natural_elec_higheff
2020,False,GS038,gas_network,gas_service,natural_elec_higheff
2021,False,GS038,gas_network,gas_service,natural_elec_higheff
2022,False,GS038,gas_network,gas_service,natural_elec_higheff
2023,False,GS038,gas_network,gas_service,natural_elec_higheff
2024,False,GS038,gas_network,gas_service,natural_elec_higheff
2025,True,GS038,gas_network,gas_service,natural_elec_higheff
2026,False,GS038,gas_network,gas_service,natural_elec_higheff
2027,False,GS038,gas_network,gas_service,natural_elec_higheff
2028,False,GS038,gas_network,gas_service,natural_elec_higheff
2029,False,GS038,gas_network,gas_service,natural_elec_higheff
2030,False,GS038,gas_network,gas_service,natural_elec_higheff
2031,False,GS038,gas_network,gas_service,natural_elec_higheff
2032,False,GS038,gas_network,gas_service,natural_elec_higheff
2033,False,GS038,gas_network,gas_service,natural_elec_higheff
2034,False,GS038,gas_network,gas_service,natural_elec_higheff
2035,False,GS038,gas_network,gas_service,natural_elec_higheff
2036,False,GS038,gas_network,gas_service,natural_elec_higheff
2037,False,GS038,gas_network,gas_service,natural_elec_higheff
2038,False,GS038,gas_network,gas_service,natural_elec_higheff
2039,False,GS038,gas_network,gas_service,natural_elec_higheff
2040,False,GS038,gas_network,gas_service,natural_elec_higheff
2041,False,GS038,gas_network,gas_service,natural_elec_higheff
2042,False,GS038,gas_network,gas_service,natural_elec_higheff
2043,False,GS038,gas_network,gas_service,natural_elec_higheff
2044,False,GS038,gas_network,gas_service,natural_elec_higheff
2045,False,GS038,gas_network,gas_service,natural_elec_higheff
2046,False,GS038,gas_network,gas_service,natural_elec_higheff
2047,False,GS038,gas_network,gas_service,natural_elec_higheff
2048,False,GS038,gas_network,gas_service,natural_elec_higheff
2049,False,GS038,gas_network,gas_service,natural_elec_higheff
2050,False,GS038,gas_network,gas_service,natural_elec_higheff
2051,False,GS038,gas_network,gas_service,natural_elec_higheff
2052,False,GS038,gas_network,gas_service,natural_elec_higheff
2053,False,GS038,gas_network,gas_service,natural_elec_higheff
2054,False,GS038,gas_network,gas_service,natural_elec_higheff
2055,False,GS038,gas_network,gas_service,natural_elec_higheff
2056,False,GS038,gas_network,gas_service,natural_elec_higheff
2057,False,GS038,gas_network,gas_service,natural_elec_higheff
2058,False,GS038,gas_network,gas_service,natural_elec_higheff
2059,False,GS038,gas_network,gas_service,natural_elec_higheff
2060,False,GS038,gas_network,gas_service,natural_elec_higheff
2061,False,GS038,gas_network,gas_service,natural_elec_higheff
2062,False,GS038,gas_network,gas_service,natural_elec_higheff
2063,False,GS038,gas_network,gas_service,natural_elec_higheff
2064,False,GS038,gas_network,gas_service,natural_elec_higheff
2065,False,GS038,gas_network,gas_service,natural_elec_higheff
2020,False,GP001,gas_network,gas_main,natural_elec_higheff
2021,False,GP001,gas_network,gas_main,natural_elec_higheff
2022,False,GP001,gas_network,gas_main,natural_elec_higheff
2023,False,GP001,gas_network,gas_main,natural_elec_higheff
2024,False,GP001,gas_network,gas_main,natural_elec_higheff
2025,True,GP001,gas_network,gas_main,natural_elec_higheff
2026,False,GP001,gas_network,gas_main,natural_elec_higheff
2027,False,GP001,gas_network,gas_main,natural_elec_higheff
2028,False,GP001,gas_network,gas_main,natural_elec_higheff
2029,False,GP001,gas_network,gas_main,natural_elec_higheff
2030,False,GP001,gas_network,gas_main,natural_elec_higheff
2031,False,GP001,gas_network,gas_main,natural_elec_higheff
2032,False,GP001,gas_network,gas_main,natural_elec_higheff
2033,False,GP001,gas_network,gas_main,natural_elec_higheff
2034,False,GP001,gas_network,gas_main,natural_elec_higheff
2035,False,GP001,gas_network,gas_main,natural_elec_higheff
2036,False,GP001,gas_network,gas_main,natural_elec_higheff
2037,False,GP001,gas_network,gas_main,natural_elec_higheff
2038,False,GP001,gas_network,gas_main,natural_elec_higheff
2039,False,GP001,gas_network,gas_main,natural_elec_higheff
2040,False,GP001,gas_network,gas_main,natural_elec_higheff
2041,False,GP001,gas_network,gas_main,natural_elec_higheff
2042,False,GP001,gas_network,gas_main,natural_elec_higheff
2043,False,GP001,gas_network,gas_main,natural_elec_higheff
2044,False,GP001,gas_network,gas_main,natural_elec_higheff
2045,False,GP001,gas_network,gas_main,natural_elec_higheff
2046,False,GP001,gas_network,gas_main,natural_elec_higheff
2047,False,GP001,gas_network,gas_main,natural_elec_higheff
2048,False,GP001,gas_network,gas_main,natural_elec_higheff
2049,False,GP001,gas_network,gas_main,natural_elec_higheff
2050,False,GP001,gas_network,gas_main,natural_elec_higheff
2051,False,GP001,gas_network,gas_main,natural_elec_higheff
2052,False,GP001,gas_network,gas_main,natural_elec_higheff
2053,False,GP001,gas_network,gas_main,natural_elec_higheff
2054,False,GP001,gas_network,gas_main,natural_elec_higheff
2055,False,GP001,gas_network,gas_main,natural_elec_higheff
2056,False,GP001,gas_network,gas_main,natural_elec_higheff
2057,False,GP001,gas_network,gas_main,natural_elec_higheff
2058,False,GP001,gas_network,gas_main,natural_elec_higheff
2059,False,GP001,gas_network,gas_main,natural_elec_higheff
2060,False,GP001,gas_network,gas_main,natural_elec_higheff
2061,False,GP001,gas_network,gas_main,natural_elec_higheff
2062,False,GP001,gas_network,gas_main,natural_elec_higheff
2063,False,GP001,gas_network,gas_main,natural_elec_higheff
2064,False,GP001,gas_network,gas_main,natural_elec_higheff
2065,False,GP001,gas_network,gas_main,natural_elec_higheff
2020,False,F_353059_2906776,building,building_aggregate,continued_gas
2021,False,F_353059_2906776,building,building_aggregate,continued_gas
2022,False,F_353059_2906776,building,building_aggregate,continued_gas
2023,False,F_353059_2906776,building,building_aggregate,continued_gas
2024,False,F_353059_2906776,building,building_aggregate,continued_gas
2025,False,F_353059_2906776,building,building_aggregate,continued_gas
2026,False,F_353059_2906776,building,building_aggregate,continued_gas
2027,False,F_353059_2906776,building,building_aggregate,continued_gas
2028,False,F_353059_2906776,building,building_aggregate,continued_gas
2029,False,F_353059_2906776,building,building_aggregate,continued_gas
2030,False,F_353059_2906776,building,building_aggregate,continued_gas
2031,False,F_353059_2906776,building,building_aggregate,continued_gas
2032,False,F_353059_2906776,building,building_aggregate,continued_gas
2033,True,F_353059_2906776,building,building_aggregate,continued_gas
2034,False,F_353059_2906776,building,building_aggregate,continued_gas
2035,False,F_353059_2906776,building,building_aggregate,continued_gas
2036,False,F_353059_2906776,building,building_aggregate,continued_gas
2037,False,F_353059_2906776,building,building_aggregate,continued_gas
2038,False,F_353059_2906776,building,building_aggregate,continued_gas
2039,False,F_353059_2906776,building,building_aggregate,continued_gas
2040,False,F_353059_2906776,building,building_aggregate,continued_gas
2041,False,F_353059_2906776,building,building_aggregate,continued_gas
2042,False,F_353059_2906776,building,building_aggregate,continued_gas
2043,False,F_353059_2906776,building,building_aggregate,continued_gas
2044,False,F_353059_2906776,building,building_aggregate,continued_gas
2045,False,F_353059_2906776,building,building_aggregate,continued_gas
2046,False,F_353059_2906776,building,building_aggregate,continued_gas
2047,False,F_353059_2906776,building,building_aggregate,continued_gas
2048,False,F_353059_2906776,building,building_aggregate,continued_gas
2049,False,F_353059_2906776,building,building_aggregate,continued_gas
2050,False,F_353059_2906776,building,building_aggregate,continued_gas
2051,False,F_353059_2906776,building,building_aggregate,continued_gas
2052,False,F_353059_2906776,building,building_aggregate,continued_gas
2053,False,F_353059_2906776,building,building_aggregate,continued_gas
2054,False,F_353059_2906776,building,building_aggregate,continued_gas
2055,False,F_353059_2906776,building,building_aggregate,continued_gas
2056,False,F_353059_2906776,building,building_aggregate,continued_gas
2057,False,F_353059_2906776,building,building_aggregate,continued_gas
2058,False,F_353059_2906776,building,building_aggregate,continued_gas
2059,False,F_353059_2906776,building,building_aggregate,continued_gas
2060,False,F_353059_2906776,building,building_aggregate,continued_gas
2061,False,F_353059_2906776,building,building_aggregate,continued_gas
2062,False,F_353059_2906776,building,building_aggregate,continued_gas
2063,False,F_353059_2906776,building,building_aggregate,continued_gas
2064,False,F_353059_2906776,building,building_aggregate,continued_gas
2065,False,F_353059_2906776,building,building_aggregate,continued_gas
2020,False,F_353062_2906646,building,building_aggregate,continued_gas
2021,False,F_353062_2906646,building,building_aggregate,continued_gas
2022,False,F_353062_2906646,building,building_aggregate,continued_gas
2023,False,F_353062_2906646,building,building_aggregate,continued_gas
2024,False,F_353062_2906646,building,building_aggregate,continued_gas
2025,False,F_353062_2906646,building,building_aggregate,continued_gas
2026,False,F_353062_2906646,building,building_aggregate,continued_gas
2027,False,F_353062_2906646,building,building_aggregate,continued_gas
2028,False,F_353062_2906646,building,building_aggregate,continued_gas
2029,False,F_353062_2906646,building,building_aggregate,continued_gas
2030,False,F_353062_2906646,building,building_aggregate,continued_gas
2031,False,F_353062_2906646,building,building_aggregate,continued_gas
2032,False,F_353062_2906646,building,building_aggregate,continued_gas
2033,False,F_353062_2906646,building,building_aggregate,continued_gas
2034,False,F_353062_2906646,building,building_aggregate,continued_gas
2035,False,F_353062_2906646,building,building_aggregate,continued_gas
2036,False,F_353062_2906646,building,building_aggregate,continued_gas
2037,False,F_353062_2906646,building,building_aggregate,continued_gas
2038,False,F_353062_2906646,building,building_aggregate,continued_gas
2039,False,F_353062_2906646,building,building_aggregate,continued_gas
2040,True,F_353062_2906646,building,building_aggregate,continued_gas
2041,False,F_353062_2906646,building,building_aggregate,continued_gas
2042,False,F_353062_2906646,building,building_aggregate,continued_gas
2043,False,F_353062_2906646,building,building_aggregate,continued_gas
2044,False,F_353062_2906646,building,building_aggregate,continued_gas
2045,False,F_353062_2906646,building,building_aggregate,continued_gas
2046,False,F_353062_2906646,building,building_aggregate,continued_gas
2047,False,F_353062_2906646,building,building_aggregate,continued_gas
2048,False,F_353062_2906646,building,building_aggregate,continued_gas
2049,False,F_353062_2906646,building,building_aggregate,continued_gas
2050,False,F_353062_2906646,building,building_aggregate,continued_gas
2051,False,F_353062_2906646,building,building_aggregate,continued_gas
2052,False,F_353062_2906646,building,building_aggregate,continued_gas
2053,False,F_353062_2906646,building,building_aggregate,continued_gas
2054,False,F_353062_2906646,building,building_aggregate,continued_gas
2055,False,F_353062_2906646,building,building_aggregate,continued_gas
2056,False,F_353062_2906646,building,building_aggregate,continued_gas
2057,False,F_353062_2906646,building,building_aggregate,continued_gas
2058,False,F_353062_2906646,building,building_aggregate,continued_gas
2059,False,F_353062_2906646,building,building_aggregate,continued_gas
2060,False,F_353062_2906646,building,building_aggregate,continued_gas
2061,False,F_353062_2906646,building,building_aggregate,continued_gas
2062,False,F_353062_2906646,building,building_aggregate,continued_gas
2063,False,F_353062_2906646,building,building_aggregate,continued_gas
2064,False,F_353062_2906646,building,building_aggregate,continued_gas
2065,False,F_353062_2906646,building,building_aggregate,continued_gas
2020,False,F_353064_2906586,building,building_aggregate,continued_gas
2021,False,F_353064_2906586,building,building_aggregate,continued_gas
2022,False,F_353064_2906586,building,building_aggregate,continued_gas
2023,True,F_353064_2906586,building,building_aggregate,continued_gas
2024,False,F_353064_2906586,building,building_aggregate,continued_gas
2025,False,F_353064_2906586,building,building_aggregate,continued_gas
2026,False,F_353064_2906586,building,building_aggregate,continued_gas
2027,False,F_353064_2906586,building,building_aggregate,continued_gas
2028,False,F_353064_2906586,building,building_aggregate,continued_gas
2029,False,F_353064_2906586,building,building_aggregate,continued_gas
2030,False,F_353064_2906586,building,building_aggregate,continued_gas
2031,False,F_353064_2906586,building,building_aggregate,continued_gas
2032,False,F_353064_2906586,building,building_aggregate,continued_gas
2033,False,F_353064_2906586,building,building_aggregate,continued_gas
2034,False,F_353064_2906586,building,building_aggregate,continued_gas
2035,False,F_353064_2906586,building,building_aggregate,continued_gas
2036,False,F_353064_2906586,building,building_aggregate,continued_gas
2037,False,F_353064_2906586,building,building_aggregate,continued_gas
2038,False,F_353064_2906586,building,building_aggregate,continued_gas
2039,False,F_353064_2906586,building,building_aggregate,continued_gas
2040,False,F_353064_2906586,building,building_aggregate,continued_gas
2041,False,F_353064_2906586,building,building_aggregate,continued_gas
2042,False,F_353064_2906586,building,building_aggregate,continued_gas
2043,False,F_353064_2906586,building,building_aggregate,continued_gas
2044,False,F_353064_2906586,building,building_aggregate,continued_gas
2045,False,F_353064_2906586,building,building_aggregate,continued_gas
2046,False,F_353064_2906586,building,building_aggregate,continued_gas
2047,False,F_353064_2906586,building,building_aggregate,continued_gas
2048,False,F_353064_2906586,building,building_aggregate,continued_gas
2049,False,F_353064_2906586,building,building_aggregate,continued_gas
2050,False,F_353064_2906586,building,building_aggregate,continued_gas
2051,False,F_353064_2906586,building,building_aggregate,continued_gas
2052,False,F_353064_2906586,building,building_aggregate,continued_gas
2053,False,F_353064_2906586,building,building_aggregate,continued_gas
2054,False,F_353064_2906586,building,building_aggregate,continued_gas
2055,False,F_353064_2906586,building,building_aggregate,continued_gas
2056,False,F_353064_2906586,building,building_aggregate,continued_gas
2057,False,F_353064_2906586,building,building_aggregate,continued_gas
2058,False,F_353064_2906586,building,building_aggregate,continued_gas
2059,False,F_353064_2906586,building,building_aggregate,continued_gas
2060,False,F_353064_2906586,building,building_aggregate,continued_gas
2061,False,F_353064_2906586,building,building_aggregate,continued_gas
2062,False,F_353064_2906586,building,building_aggregate,continued_gas
2063,False,F_353064_2906586,building,building_aggregate,continued_gas
2064,False,F_353064_2906586,building,building_aggregate,continued_gas
2065,False,F_353064_2906586,building,building_aggregate,continued_gas
2020,False,F_353079_2906099,building,building_aggregate,continued_gas
2021,False,F_353079_2906099,building,building_aggregate,continued_gas
2022,False,F_353079_2906099,building,building_aggregate,continued_gas
2023,False,F_353079_2906099,building,building_aggregate,continued_gas
2024,False,F_353079_2906099,building,building_aggregate,continued_gas
2025,False,F_353079_2906099,building,building_aggregate,continued_gas
2026,False,F_353079_2906099,building,building_aggregate,continued_gas
2027,False,F_353079_2906099,building,building_aggregate,continued_gas
2028,False,F_353079_2906099,building,building_aggregate,continued_gas
2029,False,F_353079_2906099,building,building_aggregate,continued_gas
2030,False,F_353079_2906099,building,building_aggregate,continued_gas
2031,False,F_353079_2906099,building,building_aggregate,continued_gas
2032,False,F_353079_2906099,building,building_aggregate,continued_gas
2033,False,F_353079_2906099,building,building_aggregate,continued_gas
2034,False,F_353079_2906099,building,building_aggregate,continued_gas
2035,False,F_353079_2906099,building,building_aggregate,continued_gas
2036,False,F_353079_2906099,building,building_aggregate,continued_gas
2037,False,F_353079_2906099,building,building_aggregate,continued_gas
2038,False,F_353079_2906099,building,building_aggregate,continued_gas
2039,False,F_353079_2906099,building,building_aggregate,continued_gas
2040,False,F_353079_2906099,building,building_aggregate,continued_gas
2041,False,F_353079_2906099,building,building_aggregate,continued_gas
2042,False,F_353079_2906099,building,building_aggregate,continued_gas
2043,True,F_353079_2906099,building,building_aggregate,continued_gas
2044,False,F_353079_2906099,building,building_aggregate,continued_gas
2045,False,F_353079_2906099,building,building_aggregate,continued_gas
2046,False,F_353079_2906099,building,building_aggregate,continued_gas
2047,False,F_353079_2906099,building,building_aggregate,continued_gas
2048,False,F_353079_2906099,building,building_aggregate,continued_gas
2049,False,F_353079_2906099,building,building_aggregate,continued_gas
2050,False,F_353079_2906099,building,building_aggregate,continued_gas
2051,False,F_353079_2906099,building,building_aggregate,continued_gas
2052,False,F_353079_2906099,building,building_aggregate,continued_gas
2053,False,F_353079_2906099,building,building_aggregate,continued_gas
2054,False,F_353079_2906099,building,building_aggregate,continued_gas
2055,False,F_353079_2906099,building,building_aggregate,continued_gas
2056,False,F_353079_2906099,building,building_aggregate,continued_gas
2057,False,F_353079_2906099,building,building_aggregate,continued_gas
2058,False,F_353079_2906099,building,building_aggregate,continued_gas
2059,False,F_353079_2906099,building,building_aggregate,continued_gas
2060,False,F_353079_2906099,building,building_aggregate,continued_gas
2061,False,F_353079_2906099,building,building_aggregate,continued_gas
2062,False,F_353079_2906099,building,building_aggregate,continued_gas
2063,False,F_353079_2906099,building,building_aggregate,continued_gas
2064,False,F_353079_2906099,building,building_aggregate,continued_gas
2065,False,F_353079_2906099,building,building_aggregate,continued_gas
2020,False,F_353079_2906053,building,building_aggregate,continued_gas
2021,False,F_353079_2906053,building,building_aggregate,continued_gas
2022,False,F_353079_2906053,building,building_aggregate,continued_gas
2023,False,F_353079_2906053,building,building_aggregate,continued_gas
2024,False,F_353079_2906053,building,building_aggregate,continued_gas
2025,True,F_353079_2906053,building,building_aggregate,continued_gas
2026,False,F_353079_2906053,building,building_aggregate,continued_gas
2027,False,F_353079_2906053,building,building_aggregate,continued_gas
2028,False,F_353079_2906053,building,building_aggregate,continued_gas
2029,False,F_353079_2906053,building,building_aggregate,continued_gas
2030,False,F_353079_2906053,building,building_aggregate,continued_gas
2031,False,F_353079_2906053,building,building_aggregate,continued_gas
2032,False,F_353079_2906053,building,building_aggregate,continued_gas
2033,False,F_353079_2906053,building,building_aggregate,continued_gas
2034,False,F_353079_2906053,building,building_aggregate,continued_gas
2035,False,F_353079_2906053,building,building_aggregate,continued_gas
2036,False,F_353079_2906053,building,building_aggregate,continued_gas
2037,False,F_353079_2906053,building,building_aggregate,continued_gas
2038,False,F_353079_2906053,building,building_aggregate,continued_gas
2039,False,F_353079_2906053,building,building_aggregate,continued_gas
2040,False,F_353079_2906053,building,building_aggregate,continued_gas
2041,False,F_353079_2906053,building,building_aggregate,continued_gas
2042,False,F_353079_2906053,building,building_aggregate,continued_gas
2043,False,F_353079_2906053,building,building_aggregate,continued_gas
2044,False,F_353079_2906053,building,building_aggregate,continued_gas
2045,False,F_353079_2906053,building,building_aggregate,continued_gas
2046,False,F_353079_2906053,building,building_aggregate,continued_gas
2047,False,F_353079_2906053,building,building_aggregate,continued_gas
2048,False,F_353079_2906053,building,building_aggregate,continued_gas
2049,False,F_353079_2906053,building,building_aggregate,continued_gas
2050,False,F_353079_2906053,building,building_aggregate,continued_gas
2051,False,F_353079_2906053,building,building_aggregate,continued_gas
2052,False,F_353079_2906053,building,building_aggregate,continued_gas
2053,False,F_353079_2906053,building,building_aggregate,continued_gas
2054,False,F_353079_2906053,building,building_aggregate,continued_gas
2055,False,F_353079_2906053,building,building_aggregate,continued_gas
2056,False,F_353079_2906053,building,building_aggregate,continued_gas
2057,False,F_353079_2906053,building,building_aggregate,continued_gas
2058,False,F_353079_2906053,building,building_aggregate,continued_gas
2059,False,F_353079_2906053,building,building_aggregate,continued_gas
2060,False,F_353079_2906053,building,building_aggregate,continued_gas
2061,False,F_353079_2906053,building,building_aggregate,continued_gas
2062,False,F_353079_2906053,building,building_aggregate,continued_gas
2063,False,F_353079_2906053,building,building_aggregate,continued_gas
2064,False,F_353079_2906053,building,building_aggregate,continued_gas
2065,False,F_353079_2906053,building,building_aggregate,continued_gas
2020,False,F_353081_2906005,building,building_aggregate,continued_gas
2021,False,F_353081_2906005,building,building_aggregate,continued_gas
2022,False,F_353081_2906005,building,building_aggregate,continued_gas
2023,False,F_353081_2906005,building,building_aggregate,continued_gas
2024,False,F_353081_2906005,building,building_aggregate,continued_gas
2025,False,F_353081_2906005,building,building_aggregate,continued_gas
2026,False,F_353081_2906005,building,building_aggregate,continued_gas
2027,False,F_353081_2906005,building,building_aggregate,continued_gas
2028,False,F_353081_2906005,building,building_aggregate,continued_gas
2029,False,F_353081_2906005,building,building_aggregate,continued_gas
2030,False,F_353081_2906005,building,building_aggregate,continued_gas
2031,False,F_353081_2906005,building,building_aggregate,continued_gas
2032,True,F_353081_2906005,building,building_aggregate,continued_gas
2033,False,F_353081_2906005,building,building_aggregate,continued_gas
2034,False,F_353081_2906005,building,building_aggregate,continued_gas
2035,False,F_353081_2906005,building,building_aggregate,continued_gas
2036,False,F_353081_2906005,building,building_aggregate,continued_gas
2037,False,F_353081_2906005,building,building_aggregate,continued_gas
2038,False,F_353081_2906005,building,building_aggregate,continued_gas
2039,False,F_353081_2906005,building,building_aggregate,continued_gas
2040,False,F_353081_2906005,building,building_aggregate,continued_gas
2041,False,F_353081_2906005,building,building_aggregate,continued_gas
2042,False,F_353081_2906005,building,building_aggregate,continued_gas
2043,False,F_353081_2906005,building,building_aggregate,continued_gas
2044,False,F_353081_2906005,building,building_aggregate,continued_gas
2045,False,F_353081_2906005,building,building_aggregate,continued_gas
2046,False,F_353081_2906005,building,building_aggregate,continued_gas
2047,False,F_353081_2906005,building,building_aggregate,continued_gas
2048,False,F_353081_2906005,building,building_aggregate,continued_gas
2049,False,F_353081_2906005,building,building_aggregate,continued_gas
2050,False,F_353081_2906005,building,building_aggregate,continued_gas
2051,False,F_353081_2906005,building,building_aggregate,continued_gas
2052,False,F_353081_2906005,building,building_aggregate,continued_gas
2053,False,F_353081_2906005,building,building_aggregate,continued_gas
2054,False,F_353081_2906005,building,building_aggregate,continued_gas
2055,False,F_353081_2906005,building,building_aggregate,continued_gas
2056,False,F_353081_2906005,building,building_aggregate,continued_gas
2057,False,F_353081_2906005,building,building_aggregate,continued_gas
2058,False,F_353081_2906005,building,building_aggregate,continued_gas
2059,False,F_353081_2906005,building,building_aggregate,continued_gas
2060,False,F_353081_2906005,building,building_aggregate,continued_gas
2061,False,F_353081_2906005,building,building_aggregate,continued_gas
2062,False,F_353081_2906005,building,building_aggregate,continued_gas
2063,False,F_353081_2906005,building,building_aggregate,continued_gas
2064,False,F_353081_2906005,building,building_aggregate,continued_gas
