year,peak_consump,asset_id,energy_type,asset_domain,asset_type,scenario
2039,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2040,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2041,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2042,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2043,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2044,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2045,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2046,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2047,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2048,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2049,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2050,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2051,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2052,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2053,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2054,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2055,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2056,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2057,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2058,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2059,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2060,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2061,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2062,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2063,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2064,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2065,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,continued_gas
2020,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2021,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2022,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2023,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2024,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2025,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2026,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2027,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2028,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2029,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2030,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2031,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2032,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2033,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2034,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2035,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2036,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2037,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2038,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2039,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2040,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2041,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2042,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2043,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2044,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2045,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2046,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2047,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2048,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2049,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2050,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2051,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2052,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2053,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2054,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2055,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2056,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2057,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2058,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2059,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2060,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2061,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2062,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2063,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2064,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2065,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,continued_gas
2020,10.087365806883003,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2021,10.087365806883003,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2022,10.087365806883003,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2023,10.087365806883003,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2024,10.087365806883003,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2025,16.41088405020026,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2026,16.41088405020026,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2027,16.41088405020026,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2028,16.41088405020026,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2029,16.41088405020026,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2030,16.41088405020026,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2031,16.41088405020026,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2032,18.161645703749407,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2033,18.161645703749407,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2034,18.161645703749407,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2035,18.161645703749407,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2036,18.161645703749407,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2037,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2038,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2039,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2040,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2041,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2042,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2043,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2044,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2045,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2046,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2047,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2048,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2049,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2050,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2051,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2052,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2053,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2054,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2055,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2056,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2057,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2058,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2059,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2060,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2061,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2062,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2063,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2064,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2065,19.538970729215684,TB001,electricity,elec_network,elec_xmfr,hybrid_npa
2020,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2021,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2022,23.50595619863041,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2023,25.13876476477108,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2024,25.13876476477108,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2025,36.94054388505637,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2026,36.94054388505637,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2027,36.94054388505637,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2028,36.94054388505637,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2029,38.64909549423555,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2030,38.64909549423555,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2031,38.64909549423555,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2032,38.64909549423555,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2033,38.64909549423555,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2034,40.204198017685286,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2035,40.204198017685286,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2036,40.204198017685286,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2037,41.68944357975639,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2038,41.68944357975639,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2039,41.68944357975639,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2040,43.24454610320612,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2041,44.89398141280975,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2042,44.89398141280975,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2043,46.64990502835024,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2044,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2045,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2046,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2047,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2048,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2049,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2050,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2051,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2052,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2053,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2054,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2055,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2056,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2057,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2058,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2059,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2060,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2061,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2062,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2063,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2064,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2065,48.30281187590754,TB002,electricity,elec_network,elec_xmfr,hybrid_npa
2020,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2021,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2022,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2023,16.00616500138524,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2024,16.00616500138524,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2025,24.638497270617005,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2026,24.638497270617005,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2027,24.638497270617005,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2028,24.638497270617005,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2029,24.638497270617005,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2030,24.638497270617005,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2031,24.638497270617005,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2032,24.638497270617005,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2033,26.41253953162332,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2034,26.41253953162332,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2035,26.41253953162332,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2036,26.41253953162332,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2037,26.41253953162332,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2038,26.41253953162332,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2039,26.41253953162332,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2040,28.205527098056557,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2041,28.205527098056557,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2042,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2043,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2044,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2045,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2046,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2047,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2048,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2049,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2050,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2051,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2052,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2053,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2054,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2055,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2056,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2057,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2058,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2059,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2060,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2061,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2062,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2063,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2064,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2065,30.4379948464383,TB003,electricity,elec_network,elec_xmfr,hybrid_npa
2020,10.087365806883003,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2021,10.087365806883003,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2022,10.087365806883003,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2023,10.087365806883003,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2024,10.087365806883003,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2025,16.403595219945196,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2026,16.403595219945196,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2027,16.403595219945196,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2028,16.403595219945196,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2029,16.403595219945196,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2030,16.403595219945196,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2031,16.403595219945196,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2032,18.154356873494343,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2033,18.154356873494343,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2034,18.154356873494343,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2035,18.154356873494343,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2036,18.154356873494343,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2037,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2038,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2039,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2040,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2041,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2042,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2043,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2044,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2045,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2046,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2047,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2048,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2049,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2050,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2051,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2052,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2053,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2054,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2055,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2056,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2057,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2058,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2059,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2060,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2061,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2062,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2063,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2064,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2065,19.53168189896062,TB001,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2020,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2021,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2022,29.613666281039205,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2023,31.360978155049363,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2024,31.360978155049363,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2025,43.15375251983709,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2026,43.15375251983709,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2027,43.15375251983709,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2028,43.15375251983709,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2029,44.86230412901627,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2030,44.86230412901627,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2031,44.86230412901627,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2032,44.86230412901627,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2033,44.86230412901627,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2034,46.417406652466006,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2035,46.417406652466006,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2036,46.417406652466006,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2037,47.90265221453711,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2038,47.90265221453711,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2039,47.90265221453711,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2040,49.45775473798684,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2041,51.10719004759047,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2042,51.10719004759047,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2043,52.86311366313096,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2044,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2045,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2046,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2047,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2048,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2049,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2050,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2051,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2052,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2053,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2054,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2055,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2056,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2057,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2058,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2059,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2060,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2061,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2062,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2063,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2064,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2065,54.51602051068826,TB002,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2020,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2021,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2022,15.716960162820332,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2023,16.00616500138524,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2024,16.00616500138524,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2025,24.629490810253884,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2026,24.629490810253884,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2027,24.629490810253884,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2028,24.629490810253884,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2029,24.629490810253884,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2030,24.629490810253884,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2031,24.629490810253884,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2032,24.629490810253884,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2033,26.403533071260192,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2034,26.403533071260192,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2035,26.403533071260192,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2036,26.403533071260192,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2037,26.403533071260192,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2038,26.403533071260192,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2039,26.403533071260192,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2040,28.196520637693432,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2041,28.196520637693432,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2042,30.428988386075176,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2043,30.428988386075176,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2044,30.428988386075176,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2045,30.428988386075176,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2046,30.428988386075176,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2047,30.428988386075176,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2048,30.428988386075176,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2049,30.428988386075176,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2050,30.428988386075176,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2051,30.428988386075176,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2052,30.428988386075176,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2053,30.428988386075176,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2054,30.428988386075176,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
2055,30.428988386075176,TB003,electricity,elec_network,elec_xmfr,hybrid_gas_immediate
