year,peak_consump,asset_id,energy_type,asset_domain,asset_type,scenario
2025,23.91143917582417,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2026,23.495772509157504,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2027,25.274077960927965,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2028,25.274077960927965,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2029,25.274077960927965,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2030,25.274077960927965,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2031,25.274077960927965,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2032,30.29951282661782,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2033,30.29951282661782,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2034,30.29951282661782,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2035,30.29951282661782,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2036,36.09563782661782,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2037,36.09563782661782,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2038,50.90712192918192,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2039,56.65808621489621,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2040,62.06586399267399,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2041,66.99878399267398,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2042,66.99878399267398,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2043,66.99878399267398,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2044,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2045,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2046,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2047,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2048,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2049,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,unmanaged_elec
2024,26.40158062218827,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2025,26.86742062218827,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2026,26.86742062218827,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2027,26.86742062218827,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2028,26.86742062218827,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2029,26.86742062218827,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2030,27.598156862108475,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2031,27.598156862108475,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2032,27.598156862108475,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2033,39.729156862108475,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2034,39.729156862108475,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2035,56.39689892560054,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2036,56.39689892560054,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2037,56.39689892560054,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2038,56.39689892560054,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2039,63.97377892560054,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2040,63.97377892560054,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2041,63.97377892560054,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
2042,63.97377892560054,TB004,electricity,elec_network,elec_xmfr,unmanaged_elec
