year,consumption_emissions,asset_id,energy_type,asset_domain,asset_type,scenario
2034,0.0,IL_1224309012,propane,building,building_aggregate,unmanaged_elec
2035,0.0,IL_1224309012,propane,building,building_aggregate,unmanaged_elec
2036,0.0,IL_1224309012,propane,building,building_aggregate,unmanaged_elec
2037,0.0,IL_1224309012,propane,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224309012,propane,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224309012,propane,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224309012,propane,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224309012,propane,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224309012,propane,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224309012,propane,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224309012,propane,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224309012,propane,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224309012,propane,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224309012,propane,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224309012,propane,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224309012,propane,building,building_aggregate,unmanaged_elec
2024,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2025,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2026,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2027,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2028,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2029,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2030,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2031,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2032,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2033,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2034,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2035,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2036,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2037,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224309012,fuel_oil,building,building_aggregate,unmanaged_elec
2024,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2025,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2026,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2027,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2028,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2029,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2030,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2031,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2032,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2033,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2034,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2035,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2036,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2037,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224308024,electricity,building,building_aggregate,unmanaged_elec
2024,6.359305911425262,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2025,6.359305911425262,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2026,6.359305911425262,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2027,6.359305911425262,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2028,6.359305911425262,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2029,6.359305911425262,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2030,6.359305911425262,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2031,6.359305911425262,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2032,6.359305911425262,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2033,6.359305911425262,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2034,6.359305911425262,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2035,6.359305911425262,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2036,6.359305911425262,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2037,6.359305911425262,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2038,6.359305911425262,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2039,6.359305911425262,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224308024,natural_gas,building,building_aggregate,unmanaged_elec
2024,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2025,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2026,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2027,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2028,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2029,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2030,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2031,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2032,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2033,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2034,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2035,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2036,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2037,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224308024,propane,building,building_aggregate,unmanaged_elec
2024,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2025,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2026,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2027,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2028,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2029,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2030,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2031,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2032,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2033,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2034,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2035,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2036,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2037,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224308024,fuel_oil,building,building_aggregate,unmanaged_elec
2024,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2025,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2026,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2027,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2028,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2029,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2030,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2031,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2032,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2033,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2034,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2035,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2036,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2037,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224309018,electricity,building,building_aggregate,unmanaged_elec
2024,6.515272793160529,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2025,6.515272793160529,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2026,6.515272793160529,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2027,6.515272793160529,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2028,6.515272793160529,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2029,6.515272793160529,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2030,6.515272793160529,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2031,6.515272793160529,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2032,6.515272793160529,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2033,6.515272793160529,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2034,6.515272793160529,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2035,6.515272793160529,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2036,6.515272793160529,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2037,6.515272793160529,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224309018,natural_gas,building,building_aggregate,unmanaged_elec
2024,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2025,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2026,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2027,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2028,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2029,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2030,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2031,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2032,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2033,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2034,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2035,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2036,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2037,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224309018,propane,building,building_aggregate,unmanaged_elec
2024,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2025,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2026,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2027,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2028,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2029,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2030,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2031,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2032,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2033,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2034,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2035,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2036,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2037,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224309018,fuel_oil,building,building_aggregate,unmanaged_elec
2024,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2025,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2026,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2027,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2028,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2029,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2030,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2031,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2032,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2033,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2034,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2035,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2036,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2037,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224309002,electricity,building,building_aggregate,unmanaged_elec
2024,5.837710419015464,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2025,5.837710419015464,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2026,5.837710419015464,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2027,5.837710419015464,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2028,5.837710419015464,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2029,5.837710419015464,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2030,5.837710419015464,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2031,5.837710419015464,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2032,5.837710419015464,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2033,5.837710419015464,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2034,5.837710419015464,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2035,5.837710419015464,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2036,5.837710419015464,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2037,5.837710419015464,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2038,5.837710419015464,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2039,5.837710419015464,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2040,5.837710419015464,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2041,5.837710419015464,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2042,5.837710419015464,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224309002,natural_gas,building,building_aggregate,unmanaged_elec
2024,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2025,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2026,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2027,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2028,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2029,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2030,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2031,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2032,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2033,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2034,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2035,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2036,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2037,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224309002,propane,building,building_aggregate,unmanaged_elec
2024,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2025,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2026,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2027,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2028,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2029,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2030,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2031,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2032,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2033,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2034,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2035,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2036,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2037,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224309002,fuel_oil,building,building_aggregate,unmanaged_elec
2024,0.0,IL_1224309010,electricity,building,building_aggregate,unmanaged_elec
2025,0.0,IL_1224309010,electricity,building,building_aggregate,unmanaged_elec
2026,0.0,IL_1224309010,electricity,building,building_aggregate,unmanaged_elec
2027,0.0,IL_1224309010,electricity,building,building_aggregate,unmanaged_elec
2028,0.0,IL_1224309010,electricity,building,building_aggregate,unmanaged_elec
2029,0.0,IL_1224309010,electricity,building,building_aggregate,unmanaged_elec
2030,0.0,IL_1224309010,electricity,building,building_aggregate,unmanaged_elec
2031,0.0,IL_1224309010,electricity,building,building_aggregate,unmanaged_elec
