year,consumption,asset_id,energy_type,asset_domain,asset_type,scenario
2024,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2025,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2026,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2027,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2028,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2029,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2030,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2031,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2032,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2033,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2034,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2035,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2036,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2037,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224309015,propane,building,building_aggregate,unmanaged_elec
2024,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2025,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2026,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2027,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2028,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2029,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2030,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2031,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2032,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2033,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2034,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2035,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2036,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2037,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224309015,fuel_oil,building,building_aggregate,unmanaged_elec
2024,10109.046375,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2025,10109.046375,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2026,10109.046375,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2027,10109.046375,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2028,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2029,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2030,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2031,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2032,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2033,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2034,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2035,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2036,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2037,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2038,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2039,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2040,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2041,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2042,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2043,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2044,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2045,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2046,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2047,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2048,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2049,19212.2755625,IL_1224308038,electricity,building,building_aggregate,unmanaged_elec
2024,61161.00544485779,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2025,61161.00544485779,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2026,61161.00544485779,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2027,61161.00544485779,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2028,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2029,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2030,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2031,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2032,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2033,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2034,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2035,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2036,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2037,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224308038,natural_gas,building,building_aggregate,unmanaged_elec
2024,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2025,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2026,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2027,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2028,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2029,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2030,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2031,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2032,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2033,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2034,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2035,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2036,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2037,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224308038,propane,building,building_aggregate,unmanaged_elec
2024,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2025,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2026,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2027,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2028,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2029,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2030,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2031,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2032,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2033,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2034,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2035,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2036,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2037,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224308038,fuel_oil,building,building_aggregate,unmanaged_elec
2024,14098.1608,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2025,14098.1608,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2026,14098.1608,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2027,14098.1608,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2028,14098.1608,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2029,14098.1608,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2030,22545.2516,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2031,22545.2516,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2032,22545.2516,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2033,22545.2516,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2034,22545.2516,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2035,22545.2516,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2036,22545.2516,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2037,22545.2516,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2038,22545.2516,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2039,22545.2516,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2040,22545.2516,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2041,22545.2516,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2042,22545.2516,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2043,22545.2516,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2044,22545.2516,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2045,22545.2516,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2046,22545.2516,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2047,22545.2516,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2048,22545.2516,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2049,22545.2516,IL_1224308031,electricity,building,building_aggregate,unmanaged_elec
2024,84615.56707587835,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2025,84615.56707587835,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2026,84615.56707587835,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2027,84615.56707587835,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2028,84615.56707587835,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2029,84615.56707587835,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2030,0.0,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2031,0.0,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2032,0.0,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2033,0.0,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2034,0.0,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2035,0.0,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2036,0.0,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2037,0.0,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224308031,natural_gas,building,building_aggregate,unmanaged_elec
2024,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2025,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2026,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2027,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2028,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2029,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2030,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2031,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2032,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2033,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2034,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2035,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2036,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2037,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224308031,propane,building,building_aggregate,unmanaged_elec
2024,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2025,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2026,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2027,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2028,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2029,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2030,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2031,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2032,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2033,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2034,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2035,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2036,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2037,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224308031,fuel_oil,building,building_aggregate,unmanaged_elec
2024,5294.768999999998,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2025,5294.768999999998,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2026,5294.768999999998,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2027,5294.768999999998,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2028,5294.768999999998,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2029,5294.768999999998,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2030,5294.768999999998,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2031,5294.768999999998,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2032,5294.768999999998,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2033,5294.768999999998,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2034,5294.768999999998,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2035,5294.768999999998,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2036,5294.768999999998,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2037,5294.768999999998,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2038,5294.768999999998,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2039,8916.506679999997,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2040,8916.506679999997,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2041,8916.506679999997,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2042,8916.506679999997,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2043,8916.506679999997,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2044,8916.506679999997,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2045,8916.506679999997,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2046,8916.506679999997,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2047,8916.506679999997,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2048,8916.506679999997,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2049,8916.506679999997,IL_1224308029,electricity,building,building_aggregate,unmanaged_elec
2024,32668.684151984973,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2025,32668.684151984973,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2026,32668.684151984973,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2027,32668.684151984973,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2028,32668.684151984973,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2029,32668.684151984973,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2030,32668.684151984973,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2031,32668.684151984973,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2032,32668.684151984973,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2033,32668.684151984973,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2034,32668.684151984973,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2035,32668.684151984973,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2036,32668.684151984973,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2037,32668.684151984973,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2038,32668.684151984973,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224308029,natural_gas,building,building_aggregate,unmanaged_elec
2024,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2025,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2026,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2027,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2028,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2029,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2030,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2031,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2032,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2033,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2034,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2035,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2036,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2037,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2045,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2046,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2047,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2048,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2049,0.0,IL_1224308029,propane,building,building_aggregate,unmanaged_elec
2024,0.0,IL_1224308029,fuel_oil,building,building_aggregate,unmanaged_elec
2025,0.0,IL_1224308029,fuel_oil,building,building_aggregate,unmanaged_elec
2026,0.0,IL_1224308029,fuel_oil,building,building_aggregate,unmanaged_elec
2027,0.0,IL_1224308029,fuel_oil,building,building_aggregate,unmanaged_elec
2028,0.0,IL_1224308029,fuel_oil,building,building_aggregate,unmanaged_elec
2029,0.0,IL_1224308029,fuel_oil,building,building_aggregate,unmanaged_elec
2030,0.0,IL_1224308029,fuel_oil,building,building_aggregate,unmanaged_elec
2031,0.0,IL_1224308029,fuel_oil,building,building_aggregate,unmanaged_elec
2032,0.0,IL_1224308029,fuel_oil,building,building_aggregate,unmanaged_elec
2033,0.0,IL_1224308029,fuel_oil,building,building_aggregate,unmanaged_elec
2034,0.0,IL_1224308029,fuel_oil,building,building_aggregate,unmanaged_elec
2035,0.0,IL_1224308029,fuel_oil,building,building_aggregate,unmanaged_elec
2036,0.0,IL_1224308029,fuel_oil,building,building_aggregate,unmanaged_elec
2037,0.0,IL_1224308029,fuel_oil,building,building_aggregate,unmanaged_elec
2038,0.0,IL_1224308029,fuel_oil,building,building_aggregate,unmanaged_elec
2039,0.0,IL_1224308029,fuel_oil,building,building_aggregate,unmanaged_elec
2040,0.0,IL_1224308029,fuel_oil,building,building_aggregate,unmanaged_elec
2041,0.0,IL_1224308029,fuel_oil,building,building_aggregate,unmanaged_elec
2042,0.0,IL_1224308029,fuel_oil,building,building_aggregate,unmanaged_elec
2043,0.0,IL_1224308029,fuel_oil,building,building_aggregate,unmanaged_elec
2044,0.0,IL_1224308029,fuel_oil,building,building_aggregate,unmanaged_elec
