year,annual_operating_costs,asset_id,asset_domain,asset_type,scenario
2027,0.0,GS038,gas_network,gas_service,continued_gas
2028,0.0,GS038,gas_network,gas_service,continued_gas
2029,0.0,GS038,gas_network,gas_service,continued_gas
2030,0.0,GS038,gas_network,gas_service,continued_gas
2031,0.0,GS038,gas_network,gas_service,continued_gas
2032,0.0,GS038,gas_network,gas_service,continued_gas
2033,0.0,GS038,gas_network,gas_service,continued_gas
2034,0.0,GS038,gas_network,gas_service,continued_gas
2035,0.0,GS038,gas_network,gas_service,continued_gas
2036,0.0,GS038,gas_network,gas_service,continued_gas
2037,0.0,GS038,gas_network,gas_service,continued_gas
2038,0.0,GS038,gas_network,gas_service,continued_gas
2039,0.0,GS038,gas_network,gas_service,continued_gas
2040,0.0,GS038,gas_network,gas_service,continued_gas
2041,0.0,GS038,gas_network,gas_service,continued_gas
2042,0.0,GS038,gas_network,gas_service,continued_gas
2043,0.0,GS038,gas_network,gas_service,continued_gas
2044,0.0,GS038,gas_network,gas_service,continued_gas
2045,0.0,GS038,gas_network,gas_service,continued_gas
2046,0.0,GS038,gas_network,gas_service,continued_gas
2047,0.0,GS038,gas_network,gas_service,continued_gas
2048,0.0,GS038,gas_network,gas_service,continued_gas
2049,0.0,GS038,gas_network,gas_service,continued_gas
2024,0.0,GS039,gas_network,gas_service,continued_gas
2025,0.0,GS039,gas_network,gas_service,continued_gas
2026,0.0,GS039,gas_network,gas_service,continued_gas
2027,0.0,GS039,gas_network,gas_service,continued_gas
2028,0.0,GS039,gas_network,gas_service,continued_gas
2029,0.0,GS039,gas_network,gas_service,continued_gas
2030,0.0,GS039,gas_network,gas_service,continued_gas
2031,0.0,GS039,gas_network,gas_service,continued_gas
2032,0.0,GS039,gas_network,gas_service,continued_gas
2033,0.0,GS039,gas_network,gas_service,continued_gas
2034,0.0,GS039,gas_network,gas_service,continued_gas
2035,0.0,GS039,gas_network,gas_service,continued_gas
2036,0.0,GS039,gas_network,gas_service,continued_gas
2037,0.0,GS039,gas_network,gas_service,continued_gas
2038,0.0,GS039,gas_network,gas_service,continued_gas
2039,0.0,GS039,gas_network,gas_service,continued_gas
2040,0.0,GS039,gas_network,gas_service,continued_gas
2041,0.0,GS039,gas_network,gas_service,continued_gas
2042,0.0,GS039,gas_network,gas_service,continued_gas
2043,0.0,GS039,gas_network,gas_service,continued_gas
2044,0.0,GS039,gas_network,gas_service,continued_gas
2045,0.0,GS039,gas_network,gas_service,continued_gas
2046,0.0,GS039,gas_network,gas_service,continued_gas
2047,0.0,GS039,gas_network,gas_service,continued_gas
2048,0.0,GS039,gas_network,gas_service,continued_gas
2049,0.0,GS039,gas_network,gas_service,continued_gas
2024,0.0,GS040,gas_network,gas_service,continued_gas
2025,0.0,GS040,gas_network,gas_service,continued_gas
2026,0.0,GS040,gas_network,gas_service,continued_gas
2027,0.0,GS040,gas_network,gas_service,continued_gas
2028,0.0,GS040,gas_network,gas_service,continued_gas
2029,0.0,GS040,gas_network,gas_service,continued_gas
2030,0.0,GS040,gas_network,gas_service,continued_gas
2031,0.0,GS040,gas_network,gas_service,continued_gas
2032,0.0,GS040,gas_network,gas_service,continued_gas
2033,0.0,GS040,gas_network,gas_service,continued_gas
2034,0.0,GS040,gas_network,gas_service,continued_gas
2035,0.0,GS040,gas_network,gas_service,continued_gas
2036,0.0,GS040,gas_network,gas_service,continued_gas
2037,0.0,GS040,gas_network,gas_service,continued_gas
2038,0.0,GS040,gas_network,gas_service,continued_gas
2039,0.0,GS040,gas_network,gas_service,continued_gas
2040,0.0,GS040,gas_network,gas_service,continued_gas
2041,0.0,GS040,gas_network,gas_service,continued_gas
2042,0.0,GS040,gas_network,gas_service,continued_gas
2043,0.0,GS040,gas_network,gas_service,continued_gas
2044,0.0,GS040,gas_network,gas_service,continued_gas
2045,0.0,GS040,gas_network,gas_service,continued_gas
2046,0.0,GS040,gas_network,gas_service,continued_gas
2047,0.0,GS040,gas_network,gas_service,continued_gas
2048,0.0,GS040,gas_network,gas_service,continued_gas
2049,0.0,GS040,gas_network,gas_service,continued_gas
2024,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2025,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2026,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2027,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2028,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2029,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2030,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2031,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2032,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2033,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2034,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2035,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2036,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2037,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2038,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2039,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2040,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2041,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2042,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2043,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2044,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2045,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2046,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2047,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2048,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2049,2963.364393939394,GP001,gas_network,gas_main,continued_gas
2024,0.0,GS001,gas_network,gas_service,unmanaged_elec
2025,0.0,GS001,gas_network,gas_service,unmanaged_elec
2026,0.0,GS001,gas_network,gas_service,unmanaged_elec
2027,0.0,GS001,gas_network,gas_service,unmanaged_elec
2028,0.0,GS001,gas_network,gas_service,unmanaged_elec
2029,0.0,GS001,gas_network,gas_service,unmanaged_elec
2030,0.0,GS001,gas_network,gas_service,unmanaged_elec
2031,0.0,GS001,gas_network,gas_service,unmanaged_elec
2032,0.0,GS001,gas_network,gas_service,unmanaged_elec
2033,0.0,GS001,gas_network,gas_service,unmanaged_elec
2034,0.0,GS001,gas_network,gas_service,unmanaged_elec
2035,0.0,GS001,gas_network,gas_service,unmanaged_elec
2036,0.0,GS001,gas_network,gas_service,unmanaged_elec
2037,0.0,GS001,gas_network,gas_service,unmanaged_elec
2038,0.0,GS001,gas_network,gas_service,unmanaged_elec
2039,0.0,GS001,gas_network,gas_service,unmanaged_elec
2040,0.0,GS001,gas_network,gas_service,unmanaged_elec
2041,0.0,GS001,gas_network,gas_service,unmanaged_elec
2042,0.0,GS001,gas_network,gas_service,unmanaged_elec
2043,0.0,GS001,gas_network,gas_service,unmanaged_elec
2044,0.0,GS001,gas_network,gas_service,unmanaged_elec
2045,0.0,GS001,gas_network,gas_service,unmanaged_elec
2046,0.0,GS001,gas_network,gas_service,unmanaged_elec
2047,0.0,GS001,gas_network,gas_service,unmanaged_elec
2048,0.0,GS001,gas_network,gas_service,unmanaged_elec
2049,0.0,GS001,gas_network,gas_service,unmanaged_elec
2024,0.0,GS002,gas_network,gas_service,unmanaged_elec
2025,0.0,GS002,gas_network,gas_service,unmanaged_elec
2026,0.0,GS002,gas_network,gas_service,unmanaged_elec
2027,0.0,GS002,gas_network,gas_service,unmanaged_elec
2028,0.0,GS002,gas_network,gas_service,unmanaged_elec
2029,0.0,GS002,gas_network,gas_service,unmanaged_elec
2030,0.0,GS002,gas_network,gas_service,unmanaged_elec
2031,0.0,GS002,gas_network,gas_service,unmanaged_elec
2032,0.0,GS002,gas_network,gas_service,unmanaged_elec
2033,0.0,GS002,gas_network,gas_service,unmanaged_elec
2034,0.0,GS002,gas_network,gas_service,unmanaged_elec
2035,0.0,GS002,gas_network,gas_service,unmanaged_elec
2036,0.0,GS002,gas_network,gas_service,unmanaged_elec
2037,0.0,GS002,gas_network,gas_service,unmanaged_elec
2038,0.0,GS002,gas_network,gas_service,unmanaged_elec
2039,0.0,GS002,gas_network,gas_service,unmanaged_elec
2040,0.0,GS002,gas_network,gas_service,unmanaged_elec
2041,0.0,GS002,gas_network,gas_service,unmanaged_elec
2042,0.0,GS002,gas_network,gas_service,unmanaged_elec
2043,0.0,GS002,gas_network,gas_service,unmanaged_elec
2044,0.0,GS002,gas_network,gas_service,unmanaged_elec
2045,0.0,GS002,gas_network,gas_service,unmanaged_elec
2046,0.0,GS002,gas_network,gas_service,unmanaged_elec
2047,0.0,GS002,gas_network,gas_service,unmanaged_elec
2048,0.0,GS002,gas_network,gas_service,unmanaged_elec
2049,0.0,GS002,gas_network,gas_service,unmanaged_elec
2024,0.0,GS003,gas_network,gas_service,unmanaged_elec
2025,0.0,GS003,gas_network,gas_service,unmanaged_elec
2026,0.0,GS003,gas_network,gas_service,unmanaged_elec
2027,0.0,GS003,gas_network,gas_service,unmanaged_elec
2028,0.0,GS003,gas_network,gas_service,unmanaged_elec
2029,0.0,GS003,gas_network,gas_service,unmanaged_elec
2030,0.0,GS003,gas_network,gas_service,unmanaged_elec
2031,0.0,GS003,gas_network,gas_service,unmanaged_elec
2032,0.0,GS003,gas_network,gas_service,unmanaged_elec
2033,0.0,GS003,gas_network,gas_service,unmanaged_elec
2034,0.0,GS003,gas_network,gas_service,unmanaged_elec
2035,0.0,GS003,gas_network,gas_service,unmanaged_elec
2036,0.0,GS003,gas_network,gas_service,unmanaged_elec
2037,0.0,GS003,gas_network,gas_service,unmanaged_elec
2038,0.0,GS003,gas_network,gas_service,unmanaged_elec
2039,0.0,GS003,gas_network,gas_service,unmanaged_elec
2040,0.0,GS003,gas_network,gas_service,unmanaged_elec
2041,0.0,GS003,gas_network,gas_service,unmanaged_elec
2042,0.0,GS003,gas_network,gas_service,unmanaged_elec
2043,0.0,GS003,gas_network,gas_service,unmanaged_elec
2044,0.0,GS003,gas_network,gas_service,unmanaged_elec
2045,0.0,GS003,gas_network,gas_service,unmanaged_elec
2046,0.0,GS003,gas_network,gas_service,unmanaged_elec
2047,0.0,GS003,gas_network,gas_service,unmanaged_elec
2048,0.0,GS003,gas_network,gas_service,unmanaged_elec
2049,0.0,GS003,gas_network,gas_service,unmanaged_elec
2024,0.0,GS004,gas_network,gas_service,unmanaged_elec
2025,0.0,GS004,gas_network,gas_service,unmanaged_elec
2026,0.0,GS004,gas_network,gas_service,unmanaged_elec
2027,0.0,GS004,gas_network,gas_service,unmanaged_elec
2028,0.0,GS004,gas_network,gas_service,unmanaged_elec
2029,0.0,GS004,gas_network,gas_service,unmanaged_elec
2030,0.0,GS004,gas_network,gas_service,unmanaged_elec
2031,0.0,GS004,gas_network,gas_service,unmanaged_elec
2032,0.0,GS004,gas_network,gas_service,unmanaged_elec
2033,0.0,GS004,gas_network,gas_service,unmanaged_elec
2034,0.0,GS004,gas_network,gas_service,unmanaged_elec
2035,0.0,GS004,gas_network,gas_service,unmanaged_elec
2036,0.0,GS004,gas_network,gas_service,unmanaged_elec
2037,0.0,GS004,gas_network,gas_service,unmanaged_elec
2038,0.0,GS004,gas_network,gas_service,unmanaged_elec
2039,0.0,GS004,gas_network,gas_service,unmanaged_elec
2040,0.0,GS004,gas_network,gas_service,unmanaged_elec
2041,0.0,GS004,gas_network,gas_service,unmanaged_elec
2042,0.0,GS004,gas_network,gas_service,unmanaged_elec
2043,0.0,GS004,gas_network,gas_service,unmanaged_elec
2044,0.0,GS004,gas_network,gas_service,unmanaged_elec
2045,0.0,GS004,gas_network,gas_service,unmanaged_elec
2046,0.0,GS004,gas_network,gas_service,unmanaged_elec
2047,0.0,GS004,gas_network,gas_service,unmanaged_elec
2048,0.0,GS004,gas_network,gas_service,unmanaged_elec
2049,0.0,GS004,gas_network,gas_service,unmanaged_elec
2024,0.0,GS005,gas_network,gas_service,unmanaged_elec
2025,0.0,GS005,gas_network,gas_service,unmanaged_elec
2026,0.0,GS005,gas_network,gas_service,unmanaged_elec
2027,0.0,GS005,gas_network,gas_service,unmanaged_elec
2028,0.0,GS005,gas_network,gas_service,unmanaged_elec
2029,0.0,GS005,gas_network,gas_service,unmanaged_elec
2030,0.0,GS005,gas_network,gas_service,unmanaged_elec
2031,0.0,GS005,gas_network,gas_service,unmanaged_elec
2032,0.0,GS005,gas_network,gas_service,unmanaged_elec
2033,0.0,GS005,gas_network,gas_service,unmanaged_elec
2034,0.0,GS005,gas_network,gas_service,unmanaged_elec
2035,0.0,GS005,gas_network,gas_service,unmanaged_elec
2036,0.0,GS005,gas_network,gas_service,unmanaged_elec
2037,0.0,GS005,gas_network,gas_service,unmanaged_elec
2038,0.0,GS005,gas_network,gas_service,unmanaged_elec
2039,0.0,GS005,gas_network,gas_service,unmanaged_elec
2040,0.0,GS005,gas_network,gas_service,unmanaged_elec
2041,0.0,GS005,gas_network,gas_service,unmanaged_elec
2042,0.0,GS005,gas_network,gas_service,unmanaged_elec
2043,0.0,GS005,gas_network,gas_service,unmanaged_elec
2044,0.0,GS005,gas_network,gas_service,unmanaged_elec
2045,0.0,GS005,gas_network,gas_service,unmanaged_elec
2046,0.0,GS005,gas_network,gas_service,unmanaged_elec
2047,0.0,GS005,gas_network,gas_service,unmanaged_elec
2048,0.0,GS005,gas_network,gas_service,unmanaged_elec
2049,0.0,GS005,gas_network,gas_service,unmanaged_elec
2024,0.0,GS006,gas_network,gas_service,unmanaged_elec
2025,0.0,GS006,gas_network,gas_service,unmanaged_elec
2026,0.0,GS006,gas_network,gas_service,unmanaged_elec
2027,0.0,GS006,gas_network,gas_service,unmanaged_elec
2028,0.0,GS006,gas_network,gas_service,unmanaged_elec
2029,0.0,GS006,gas_network,gas_service,unmanaged_elec
2030,0.0,GS006,gas_network,gas_service,unmanaged_elec
2031,0.0,GS006,gas_network,gas_service,unmanaged_elec
2032,0.0,GS006,gas_network,gas_service,unmanaged_elec
2033,0.0,GS006,gas_network,gas_service,unmanaged_elec
2034,0.0,GS006,gas_network,gas_service,unmanaged_elec
2035,0.0,GS006,gas_network,gas_service,unmanaged_elec
2036,0.0,GS006,gas_network,gas_service,unmanaged_elec
2037,0.0,GS006,gas_network,gas_service,unmanaged_elec
2038,0.0,GS006,gas_network,gas_service,unmanaged_elec
2039,0.0,GS006,gas_network,gas_service,unmanaged_elec
2040,0.0,GS006,gas_network,gas_service,unmanaged_elec
2041,0.0,GS006,gas_network,gas_service,unmanaged_elec
2042,0.0,GS006,gas_network,gas_service,unmanaged_elec
2043,0.0,GS006,gas_network,gas_service,unmanaged_elec
2044,0.0,GS006,gas_network,gas_service,unmanaged_elec
2045,0.0,GS006,gas_network,gas_service,unmanaged_elec
2046,0.0,GS006,gas_network,gas_service,unmanaged_elec
2047,0.0,GS006,gas_network,gas_service,unmanaged_elec
2048,0.0,GS006,gas_network,gas_service,unmanaged_elec
2049,0.0,GS006,gas_network,gas_service,unmanaged_elec
2024,0.0,GS007,gas_network,gas_service,unmanaged_elec
2025,0.0,GS007,gas_network,gas_service,unmanaged_elec
2026,0.0,GS007,gas_network,gas_service,unmanaged_elec
2027,0.0,GS007,gas_network,gas_service,unmanaged_elec
2028,0.0,GS007,gas_network,gas_service,unmanaged_elec
2029,0.0,GS007,gas_network,gas_service,unmanaged_elec
2030,0.0,GS007,gas_network,gas_service,unmanaged_elec
2031,0.0,GS007,gas_network,gas_service,unmanaged_elec
2032,0.0,GS007,gas_network,gas_service,unmanaged_elec
2033,0.0,GS007,gas_network,gas_service,unmanaged_elec
2034,0.0,GS007,gas_network,gas_service,unmanaged_elec
2035,0.0,GS007,gas_network,gas_service,unmanaged_elec
2036,0.0,GS007,gas_network,gas_service,unmanaged_elec
2037,0.0,GS007,gas_network,gas_service,unmanaged_elec
2038,0.0,GS007,gas_network,gas_service,unmanaged_elec
2039,0.0,GS007,gas_network,gas_service,unmanaged_elec
2040,0.0,GS007,gas_network,gas_service,unmanaged_elec
2041,0.0,GS007,gas_network,gas_service,unmanaged_elec
2042,0.0,GS007,gas_network,gas_service,unmanaged_elec
2043,0.0,GS007,gas_network,gas_service,unmanaged_elec
2044,0.0,GS007,gas_network,gas_service,unmanaged_elec
2045,0.0,GS007,gas_network,gas_service,unmanaged_elec
2046,0.0,GS007,gas_network,gas_service,unmanaged_elec
2047,0.0,GS007,gas_network,gas_service,unmanaged_elec
2048,0.0,GS007,gas_network,gas_service,unmanaged_elec
2049,0.0,GS007,gas_network,gas_service,unmanaged_elec
2024,0.0,GS008,gas_network,gas_service,unmanaged_elec
2025,0.0,GS008,gas_network,gas_service,unmanaged_elec
2026,0.0,GS008,gas_network,gas_service,unmanaged_elec
2027,0.0,GS008,gas_network,gas_service,unmanaged_elec
2028,0.0,GS008,gas_network,gas_service,unmanaged_elec
2029,0.0,GS008,gas_network,gas_service,unmanaged_elec
2030,0.0,GS008,gas_network,gas_service,unmanaged_elec
2031,0.0,GS008,gas_network,gas_service,unmanaged_elec
2032,0.0,GS008,gas_network,gas_service,unmanaged_elec
2033,0.0,GS008,gas_network,gas_service,unmanaged_elec
2034,0.0,GS008,gas_network,gas_service,unmanaged_elec
2035,0.0,GS008,gas_network,gas_service,unmanaged_elec
2036,0.0,GS008,gas_network,gas_service,unmanaged_elec
2037,0.0,GS008,gas_network,gas_service,unmanaged_elec
2038,0.0,GS008,gas_network,gas_service,unmanaged_elec
2039,0.0,GS008,gas_network,gas_service,unmanaged_elec
2040,0.0,GS008,gas_network,gas_service,unmanaged_elec
2041,0.0,GS008,gas_network,gas_service,unmanaged_elec
2042,0.0,GS008,gas_network,gas_service,unmanaged_elec
2043,0.0,GS008,gas_network,gas_service,unmanaged_elec
2044,0.0,GS008,gas_network,gas_service,unmanaged_elec
2045,0.0,GS008,gas_network,gas_service,unmanaged_elec
2046,0.0,GS008,gas_network,gas_service,unmanaged_elec
2047,0.0,GS008,gas_network,gas_service,unmanaged_elec
2048,0.0,GS008,gas_network,gas_service,unmanaged_elec
2049,0.0,GS008,gas_network,gas_service,unmanaged_elec
2024,0.0,GS009,gas_network,gas_service,unmanaged_elec
2025,0.0,GS009,gas_network,gas_service,unmanaged_elec
2026,0.0,GS009,gas_network,gas_service,unmanaged_elec
2027,0.0,GS009,gas_network,gas_service,unmanaged_elec
2028,0.0,GS009,gas_network,gas_service,unmanaged_elec
2029,0.0,GS009,gas_network,gas_service,unmanaged_elec
2030,0.0,GS009,gas_network,gas_service,unmanaged_elec
2031,0.0,GS009,gas_network,gas_service,unmanaged_elec
2032,0.0,GS009,gas_network,gas_service,unmanaged_elec
2033,0.0,GS009,gas_network,gas_service,unmanaged_elec
2034,0.0,GS009,gas_network,gas_service,unmanaged_elec
2035,0.0,GS009,gas_network,gas_service,unmanaged_elec
2036,0.0,GS009,gas_network,gas_service,unmanaged_elec
2037,0.0,GS009,gas_network,gas_service,unmanaged_elec
2038,0.0,GS009,gas_network,gas_service,unmanaged_elec
2039,0.0,GS009,gas_network,gas_service,unmanaged_elec
2040,0.0,GS009,gas_network,gas_service,unmanaged_elec
2041,0.0,GS009,gas_network,gas_service,unmanaged_elec
2042,0.0,GS009,gas_network,gas_service,unmanaged_elec
2043,0.0,GS009,gas_network,gas_service,unmanaged_elec
2044,0.0,GS009,gas_network,gas_service,unmanaged_elec
2045,0.0,GS009,gas_network,gas_service,unmanaged_elec
2046,0.0,GS009,gas_network,gas_service,unmanaged_elec
2047,0.0,GS009,gas_network,gas_service,unmanaged_elec
2048,0.0,GS009,gas_network,gas_service,unmanaged_elec
2049,0.0,GS009,gas_network,gas_service,unmanaged_elec
2024,0.0,GS010,gas_network,gas_service,unmanaged_elec
2025,0.0,GS010,gas_network,gas_service,unmanaged_elec
2026,0.0,GS010,gas_network,gas_service,unmanaged_elec
2027,0.0,GS010,gas_network,gas_service,unmanaged_elec
2028,0.0,GS010,gas_network,gas_service,unmanaged_elec
2029,0.0,GS010,gas_network,gas_service,unmanaged_elec
2030,0.0,GS010,gas_network,gas_service,unmanaged_elec
2031,0.0,GS010,gas_network,gas_service,unmanaged_elec
2032,0.0,GS010,gas_network,gas_service,unmanaged_elec
2033,0.0,GS010,gas_network,gas_service,unmanaged_elec
2034,0.0,GS010,gas_network,gas_service,unmanaged_elec
2035,0.0,GS010,gas_network,gas_service,unmanaged_elec
2036,0.0,GS010,gas_network,gas_service,unmanaged_elec
2037,0.0,GS010,gas_network,gas_service,unmanaged_elec
2038,0.0,GS010,gas_network,gas_service,unmanaged_elec
2039,0.0,GS010,gas_network,gas_service,unmanaged_elec
2040,0.0,GS010,gas_network,gas_service,unmanaged_elec
2041,0.0,GS010,gas_network,gas_service,unmanaged_elec
2042,0.0,GS010,gas_network,gas_service,unmanaged_elec
2043,0.0,GS010,gas_network,gas_service,unmanaged_elec
2044,0.0,GS010,gas_network,gas_service,unmanaged_elec
2045,0.0,GS010,gas_network,gas_service,unmanaged_elec
2046,0.0,GS010,gas_network,gas_service,unmanaged_elec
2047,0.0,GS010,gas_network,gas_service,unmanaged_elec
2048,0.0,GS010,gas_network,gas_service,unmanaged_elec
2049,0.0,GS010,gas_network,gas_service,unmanaged_elec
2024,0.0,GS011,gas_network,gas_service,unmanaged_elec
2025,0.0,GS011,gas_network,gas_service,unmanaged_elec
2026,0.0,GS011,gas_network,gas_service,unmanaged_elec
2027,0.0,GS011,gas_network,gas_service,unmanaged_elec
2028,0.0,GS011,gas_network,gas_service,unmanaged_elec
2029,0.0,GS011,gas_network,gas_service,unmanaged_elec
2030,0.0,GS011,gas_network,gas_service,unmanaged_elec
2031,0.0,GS011,gas_network,gas_service,unmanaged_elec
2032,0.0,GS011,gas_network,gas_service,unmanaged_elec
2033,0.0,GS011,gas_network,gas_service,unmanaged_elec
2034,0.0,GS011,gas_network,gas_service,unmanaged_elec
2035,0.0,GS011,gas_network,gas_service,unmanaged_elec
2036,0.0,GS011,gas_network,gas_service,unmanaged_elec
2037,0.0,GS011,gas_network,gas_service,unmanaged_elec
2038,0.0,GS011,gas_network,gas_service,unmanaged_elec
2039,0.0,GS011,gas_network,gas_service,unmanaged_elec
2040,0.0,GS011,gas_network,gas_service,unmanaged_elec
2041,0.0,GS011,gas_network,gas_service,unmanaged_elec
2042,0.0,GS011,gas_network,gas_service,unmanaged_elec
2043,0.0,GS011,gas_network,gas_service,unmanaged_elec
2044,0.0,GS011,gas_network,gas_service,unmanaged_elec
2045,0.0,GS011,gas_network,gas_service,unmanaged_elec
2046,0.0,GS011,gas_network,gas_service,unmanaged_elec
2047,0.0,GS011,gas_network,gas_service,unmanaged_elec
2048,0.0,GS011,gas_network,gas_service,unmanaged_elec
2049,0.0,GS011,gas_network,gas_service,unmanaged_elec
2024,0.0,GS012,gas_network,gas_service,unmanaged_elec
2025,0.0,GS012,gas_network,gas_service,unmanaged_elec
2026,0.0,GS012,gas_network,gas_service,unmanaged_elec
2027,0.0,GS012,gas_network,gas_service,unmanaged_elec
2028,0.0,GS012,gas_network,gas_service,unmanaged_elec
2029,0.0,GS012,gas_network,gas_service,unmanaged_elec
2030,0.0,GS012,gas_network,gas_service,unmanaged_elec
2031,0.0,GS012,gas_network,gas_service,unmanaged_elec
2032,0.0,GS012,gas_network,gas_service,unmanaged_elec
2033,0.0,GS012,gas_network,gas_service,unmanaged_elec
2034,0.0,GS012,gas_network,gas_service,unmanaged_elec
2035,0.0,GS012,gas_network,gas_service,unmanaged_elec
2036,0.0,GS012,gas_network,gas_service,unmanaged_elec
2037,0.0,GS012,gas_network,gas_service,unmanaged_elec
2038,0.0,GS012,gas_network,gas_service,unmanaged_elec
2039,0.0,GS012,gas_network,gas_service,unmanaged_elec
2040,0.0,GS012,gas_network,gas_service,unmanaged_elec
2041,0.0,GS012,gas_network,gas_service,unmanaged_elec
2042,0.0,GS012,gas_network,gas_service,unmanaged_elec
2043,0.0,GS012,gas_network,gas_service,unmanaged_elec
2044,0.0,GS012,gas_network,gas_service,unmanaged_elec
2045,0.0,GS012,gas_network,gas_service,unmanaged_elec
2046,0.0,GS012,gas_network,gas_service,unmanaged_elec
2047,0.0,GS012,gas_network,gas_service,unmanaged_elec
2048,0.0,GS012,gas_network,gas_service,unmanaged_elec
2049,0.0,GS012,gas_network,gas_service,unmanaged_elec
2024,0.0,GS013,gas_network,gas_service,unmanaged_elec
2025,0.0,GS013,gas_network,gas_service,unmanaged_elec
2026,0.0,GS013,gas_network,gas_service,unmanaged_elec
2027,0.0,GS013,gas_network,gas_service,unmanaged_elec
2028,0.0,GS013,gas_network,gas_service,unmanaged_elec
2029,0.0,GS013,gas_network,gas_service,unmanaged_elec
2030,0.0,GS013,gas_network,gas_service,unmanaged_elec
2031,0.0,GS013,gas_network,gas_service,unmanaged_elec
2032,0.0,GS013,gas_network,gas_service,unmanaged_elec
2033,0.0,GS013,gas_network,gas_service,unmanaged_elec
2034,0.0,GS013,gas_network,gas_service,unmanaged_elec
2035,0.0,GS013,gas_network,gas_service,unmanaged_elec
2036,0.0,GS013,gas_network,gas_service,unmanaged_elec
2037,0.0,GS013,gas_network,gas_service,unmanaged_elec
2038,0.0,GS013,gas_network,gas_service,unmanaged_elec
2039,0.0,GS013,gas_network,gas_service,unmanaged_elec
2040,0.0,GS013,gas_network,gas_service,unmanaged_elec
2041,0.0,GS013,gas_network,gas_service,unmanaged_elec
2042,0.0,GS013,gas_network,gas_service,unmanaged_elec
2043,0.0,GS013,gas_network,gas_service,unmanaged_elec
2044,0.0,GS013,gas_network,gas_service,unmanaged_elec
2045,0.0,GS013,gas_network,gas_service,unmanaged_elec
2046,0.0,GS013,gas_network,gas_service,unmanaged_elec
2047,0.0,GS013,gas_network,gas_service,unmanaged_elec
2048,0.0,GS013,gas_network,gas_service,unmanaged_elec
2049,0.0,GS013,gas_network,gas_service,unmanaged_elec
2024,0.0,GS014,gas_network,gas_service,unmanaged_elec
2025,0.0,GS014,gas_network,gas_service,unmanaged_elec
2026,0.0,GS014,gas_network,gas_service,unmanaged_elec
2027,0.0,GS014,gas_network,gas_service,unmanaged_elec
2028,0.0,GS014,gas_network,gas_service,unmanaged_elec
2029,0.0,GS014,gas_network,gas_service,unmanaged_elec
2030,0.0,GS014,gas_network,gas_service,unmanaged_elec
2031,0.0,GS014,gas_network,gas_service,unmanaged_elec
2032,0.0,GS014,gas_network,gas_service,unmanaged_elec
2033,0.0,GS014,gas_network,gas_service,unmanaged_elec
2034,0.0,GS014,gas_network,gas_service,unmanaged_elec
2035,0.0,GS014,gas_network,gas_service,unmanaged_elec
2036,0.0,GS014,gas_network,gas_service,unmanaged_elec
2037,0.0,GS014,gas_network,gas_service,unmanaged_elec
2038,0.0,GS014,gas_network,gas_service,unmanaged_elec
2039,0.0,GS014,gas_network,gas_service,unmanaged_elec
2040,0.0,GS014,gas_network,gas_service,unmanaged_elec
2041,0.0,GS014,gas_network,gas_service,unmanaged_elec
2042,0.0,GS014,gas_network,gas_service,unmanaged_elec
2043,0.0,GS014,gas_network,gas_service,unmanaged_elec
2044,0.0,GS014,gas_network,gas_service,unmanaged_elec
2045,0.0,GS014,gas_network,gas_service,unmanaged_elec
2046,0.0,GS014,gas_network,gas_service,unmanaged_elec
2047,0.0,GS014,gas_network,gas_service,unmanaged_elec
2048,0.0,GS014,gas_network,gas_service,unmanaged_elec
2049,0.0,GS014,gas_network,gas_service,unmanaged_elec
2024,0.0,GS015,gas_network,gas_service,unmanaged_elec
2025,0.0,GS015,gas_network,gas_service,unmanaged_elec
2026,0.0,GS015,gas_network,gas_service,unmanaged_elec
2027,0.0,GS015,gas_network,gas_service,unmanaged_elec
2028,0.0,GS015,gas_network,gas_service,unmanaged_elec
2029,0.0,GS015,gas_network,gas_service,unmanaged_elec
2030,0.0,GS015,gas_network,gas_service,unmanaged_elec
