year,leaks,asset_id,asset_domain,asset_type,scenario
2046,0.0,GS010,gas_network,gas_service,unmanaged_elec
2047,0.0,GS010,gas_network,gas_service,unmanaged_elec
2048,0.0,GS010,gas_network,gas_service,unmanaged_elec
2049,0.0,GS010,gas_network,gas_service,unmanaged_elec
2024,10.96,GS011,gas_network,gas_service,unmanaged_elec
2025,0.13,GS011,gas_network,gas_service,unmanaged_elec
2026,0.13,GS011,gas_network,gas_service,unmanaged_elec
2027,0.13,GS011,gas_network,gas_service,unmanaged_elec
2028,0.13,GS011,gas_network,gas_service,unmanaged_elec
2029,0.13,GS011,gas_network,gas_service,unmanaged_elec
2030,0.13,GS011,gas_network,gas_service,unmanaged_elec
2031,0.13,GS011,gas_network,gas_service,unmanaged_elec
2032,0.13,GS011,gas_network,gas_service,unmanaged_elec
2033,0.13,GS011,gas_network,gas_service,unmanaged_elec
2034,0.13,GS011,gas_network,gas_service,unmanaged_elec
2035,0.13,GS011,gas_network,gas_service,unmanaged_elec
2036,0.13,GS011,gas_network,gas_service,unmanaged_elec
2037,0.13,GS011,gas_network,gas_service,unmanaged_elec
2038,0.13,GS011,gas_network,gas_service,unmanaged_elec
2039,0.13,GS011,gas_network,gas_service,unmanaged_elec
2040,0.0,GS011,gas_network,gas_service,unmanaged_elec
2041,0.0,GS011,gas_network,gas_service,unmanaged_elec
2042,0.0,GS011,gas_network,gas_service,unmanaged_elec
2043,0.0,GS011,gas_network,gas_service,unmanaged_elec
2044,0.0,GS011,gas_network,gas_service,unmanaged_elec
2045,0.0,GS011,gas_network,gas_service,unmanaged_elec
2046,0.0,GS011,gas_network,gas_service,unmanaged_elec
2047,0.0,GS011,gas_network,gas_service,unmanaged_elec
2048,0.0,GS011,gas_network,gas_service,unmanaged_elec
2049,0.0,GS011,gas_network,gas_service,unmanaged_elec
2024,10.96,GS012,gas_network,gas_service,unmanaged_elec
2025,0.13,GS012,gas_network,gas_service,unmanaged_elec
2026,0.13,GS012,gas_network,gas_service,unmanaged_elec
2027,0.13,GS012,gas_network,gas_service,unmanaged_elec
2028,0.13,GS012,gas_network,gas_service,unmanaged_elec
2029,0.13,GS012,gas_network,gas_service,unmanaged_elec
2030,0.13,GS012,gas_network,gas_service,unmanaged_elec
2031,0.13,GS012,gas_network,gas_service,unmanaged_elec
2032,0.13,GS012,gas_network,gas_service,unmanaged_elec
2033,0.13,GS012,gas_network,gas_service,unmanaged_elec
2034,0.13,GS012,gas_network,gas_service,unmanaged_elec
2035,0.13,GS012,gas_network,gas_service,unmanaged_elec
2036,0.13,GS012,gas_network,gas_service,unmanaged_elec
2037,0.13,GS012,gas_network,gas_service,unmanaged_elec
2038,0.13,GS012,gas_network,gas_service,unmanaged_elec
2039,0.0,GS012,gas_network,gas_service,unmanaged_elec
2040,0.0,GS012,gas_network,gas_service,unmanaged_elec
2041,0.0,GS012,gas_network,gas_service,unmanaged_elec
2042,0.0,GS012,gas_network,gas_service,unmanaged_elec
2043,0.0,GS012,gas_network,gas_service,unmanaged_elec
2044,0.0,GS012,gas_network,gas_service,unmanaged_elec
2045,0.0,GS012,gas_network,gas_service,unmanaged_elec
2046,0.0,GS012,gas_network,gas_service,unmanaged_elec
2047,0.0,GS012,gas_network,gas_service,unmanaged_elec
2048,0.0,GS012,gas_network,gas_service,unmanaged_elec
2049,0.0,GS012,gas_network,gas_service,unmanaged_elec
2024,10.96,GS013,gas_network,gas_service,unmanaged_elec
2025,0.13,GS013,gas_network,gas_service,unmanaged_elec
2026,0.13,GS013,gas_network,gas_service,unmanaged_elec
2027,0.13,GS013,gas_network,gas_service,unmanaged_elec
2028,0.13,GS013,gas_network,gas_service,unmanaged_elec
2029,0.13,GS013,gas_network,gas_service,unmanaged_elec
2030,0.13,GS013,gas_network,gas_service,unmanaged_elec
2031,0.13,GS013,gas_network,gas_service,unmanaged_elec
2032,0.13,GS013,gas_network,gas_service,unmanaged_elec
2033,0.13,GS013,gas_network,gas_service,unmanaged_elec
2034,0.13,GS013,gas_network,gas_service,unmanaged_elec
2035,0.13,GS013,gas_network,gas_service,unmanaged_elec
2036,0.13,GS013,gas_network,gas_service,unmanaged_elec
2037,0.13,GS013,gas_network,gas_service,unmanaged_elec
2038,0.13,GS013,gas_network,gas_service,unmanaged_elec
2039,0.13,GS013,gas_network,gas_service,unmanaged_elec
2040,0.13,GS013,gas_network,gas_service,unmanaged_elec
2041,0.13,GS013,gas_network,gas_service,unmanaged_elec
2042,0.13,GS013,gas_network,gas_service,unmanaged_elec
2043,0.0,GS013,gas_network,gas_service,unmanaged_elec
2044,0.0,GS013,gas_network,gas_service,unmanaged_elec
2045,0.0,GS013,gas_network,gas_service,unmanaged_elec
2046,0.0,GS013,gas_network,gas_service,unmanaged_elec
2047,0.0,GS013,gas_network,gas_service,unmanaged_elec
2048,0.0,GS013,gas_network,gas_service,unmanaged_elec
2049,0.0,GS013,gas_network,gas_service,unmanaged_elec
2024,10.96,GS014,gas_network,gas_service,unmanaged_elec
2025,0.0,GS014,gas_network,gas_service,unmanaged_elec
2026,0.0,GS014,gas_network,gas_service,unmanaged_elec
2027,0.0,GS014,gas_network,gas_service,unmanaged_elec
2028,0.0,GS014,gas_network,gas_service,unmanaged_elec
2029,0.0,GS014,gas_network,gas_service,unmanaged_elec
2030,0.0,GS014,gas_network,gas_service,unmanaged_elec
2031,0.0,GS014,gas_network,gas_service,unmanaged_elec
2032,0.0,GS014,gas_network,gas_service,unmanaged_elec
2033,0.0,GS014,gas_network,gas_service,unmanaged_elec
2034,0.0,GS014,gas_network,gas_service,unmanaged_elec
2035,0.0,GS014,gas_network,gas_service,unmanaged_elec
2036,0.0,GS014,gas_network,gas_service,unmanaged_elec
2037,0.0,GS014,gas_network,gas_service,unmanaged_elec
2038,0.0,GS014,gas_network,gas_service,unmanaged_elec
2039,0.0,GS014,gas_network,gas_service,unmanaged_elec
2040,0.0,GS014,gas_network,gas_service,unmanaged_elec
2041,0.0,GS014,gas_network,gas_service,unmanaged_elec
2042,0.0,GS014,gas_network,gas_service,unmanaged_elec
2043,0.0,GS014,gas_network,gas_service,unmanaged_elec
2044,0.0,GS014,gas_network,gas_service,unmanaged_elec
2045,0.0,GS014,gas_network,gas_service,unmanaged_elec
2046,0.0,GS014,gas_network,gas_service,unmanaged_elec
2047,0.0,GS014,gas_network,gas_service,unmanaged_elec
2048,0.0,GS014,gas_network,gas_service,unmanaged_elec
2049,0.0,GS014,gas_network,gas_service,unmanaged_elec
2024,10.96,GS015,gas_network,gas_service,unmanaged_elec
2025,0.13,GS015,gas_network,gas_service,unmanaged_elec
2026,0.13,GS015,gas_network,gas_service,unmanaged_elec
2027,0.13,GS015,gas_network,gas_service,unmanaged_elec
2028,0.13,GS015,gas_network,gas_service,unmanaged_elec
2029,0.13,GS015,gas_network,gas_service,unmanaged_elec
2030,0.13,GS015,gas_network,gas_service,unmanaged_elec
2031,0.13,GS015,gas_network,gas_service,unmanaged_elec
2032,0.13,GS015,gas_network,gas_service,unmanaged_elec
2033,0.13,GS015,gas_network,gas_service,unmanaged_elec
2034,0.13,GS015,gas_network,gas_service,unmanaged_elec
2035,0.13,GS015,gas_network,gas_service,unmanaged_elec
2036,0.13,GS015,gas_network,gas_service,unmanaged_elec
2037,0.13,GS015,gas_network,gas_service,unmanaged_elec
2038,0.13,GS015,gas_network,gas_service,unmanaged_elec
2039,0.13,GS015,gas_network,gas_service,unmanaged_elec
2040,0.13,GS015,gas_network,gas_service,unmanaged_elec
2041,0.13,GS015,gas_network,gas_service,unmanaged_elec
2042,0.13,GS015,gas_network,gas_service,unmanaged_elec
2043,0.0,GS015,gas_network,gas_service,unmanaged_elec
2044,0.0,GS015,gas_network,gas_service,unmanaged_elec
2045,0.0,GS015,gas_network,gas_service,unmanaged_elec
2046,0.0,GS015,gas_network,gas_service,unmanaged_elec
2047,0.0,GS015,gas_network,gas_service,unmanaged_elec
2048,0.0,GS015,gas_network,gas_service,unmanaged_elec
2049,0.0,GS015,gas_network,gas_service,unmanaged_elec
2024,10.96,GS016,gas_network,gas_service,unmanaged_elec
2025,0.13,GS016,gas_network,gas_service,unmanaged_elec
2026,0.13,GS016,gas_network,gas_service,unmanaged_elec
2027,0.13,GS016,gas_network,gas_service,unmanaged_elec
2028,0.13,GS016,gas_network,gas_service,unmanaged_elec
2029,0.13,GS016,gas_network,gas_service,unmanaged_elec
2030,0.13,GS016,gas_network,gas_service,unmanaged_elec
2031,0.13,GS016,gas_network,gas_service,unmanaged_elec
2032,0.13,GS016,gas_network,gas_service,unmanaged_elec
2033,0.13,GS016,gas_network,gas_service,unmanaged_elec
2034,0.13,GS016,gas_network,gas_service,unmanaged_elec
2035,0.13,GS016,gas_network,gas_service,unmanaged_elec
2036,0.13,GS016,gas_network,gas_service,unmanaged_elec
2037,0.13,GS016,gas_network,gas_service,unmanaged_elec
2038,0.13,GS016,gas_network,gas_service,unmanaged_elec
2039,0.13,GS016,gas_network,gas_service,unmanaged_elec
2040,0.13,GS016,gas_network,gas_service,unmanaged_elec
2041,0.13,GS016,gas_network,gas_service,unmanaged_elec
2042,0.0,GS016,gas_network,gas_service,unmanaged_elec
2043,0.0,GS016,gas_network,gas_service,unmanaged_elec
2044,0.0,GS016,gas_network,gas_service,unmanaged_elec
2045,0.0,GS016,gas_network,gas_service,unmanaged_elec
2046,0.0,GS016,gas_network,gas_service,unmanaged_elec
2047,0.0,GS016,gas_network,gas_service,unmanaged_elec
2048,0.0,GS016,gas_network,gas_service,unmanaged_elec
2049,0.0,GS016,gas_network,gas_service,unmanaged_elec
2024,10.96,GS017,gas_network,gas_service,unmanaged_elec
2025,0.13,GS017,gas_network,gas_service,unmanaged_elec
2026,0.13,GS017,gas_network,gas_service,unmanaged_elec
2027,0.13,GS017,gas_network,gas_service,unmanaged_elec
2028,0.13,GS017,gas_network,gas_service,unmanaged_elec
2029,0.13,GS017,gas_network,gas_service,unmanaged_elec
2030,0.13,GS017,gas_network,gas_service,unmanaged_elec
2031,0.13,GS017,gas_network,gas_service,unmanaged_elec
2032,0.13,GS017,gas_network,gas_service,unmanaged_elec
2033,0.13,GS017,gas_network,gas_service,unmanaged_elec
2034,0.13,GS017,gas_network,gas_service,unmanaged_elec
2035,0.13,GS017,gas_network,gas_service,unmanaged_elec
2036,0.13,GS017,gas_network,gas_service,unmanaged_elec
2037,0.13,GS017,gas_network,gas_service,unmanaged_elec
2038,0.13,GS017,gas_network,gas_service,unmanaged_elec
2039,0.13,GS017,gas_network,gas_service,unmanaged_elec
2040,0.0,GS017,gas_network,gas_service,unmanaged_elec
2041,0.0,GS017,gas_network,gas_service,unmanaged_elec
2042,0.0,GS017,gas_network,gas_service,unmanaged_elec
2043,0.0,GS017,gas_network,gas_service,unmanaged_elec
2044,0.0,GS017,gas_network,gas_service,unmanaged_elec
2045,0.0,GS017,gas_network,gas_service,unmanaged_elec
2046,0.0,GS017,gas_network,gas_service,unmanaged_elec
2047,0.0,GS017,gas_network,gas_service,unmanaged_elec
2048,0.0,GS017,gas_network,gas_service,unmanaged_elec
2049,0.0,GS017,gas_network,gas_service,unmanaged_elec
2024,10.96,GS018,gas_network,gas_service,unmanaged_elec
2025,0.13,GS018,gas_network,gas_service,unmanaged_elec
2026,0.13,GS018,gas_network,gas_service,unmanaged_elec
2027,0.13,GS018,gas_network,gas_service,unmanaged_elec
2028,0.0,GS018,gas_network,gas_service,unmanaged_elec
2029,0.0,GS018,gas_network,gas_service,unmanaged_elec
2030,0.0,GS018,gas_network,gas_service,unmanaged_elec
2031,0.0,GS018,gas_network,gas_service,unmanaged_elec
2032,0.0,GS018,gas_network,gas_service,unmanaged_elec
2033,0.0,GS018,gas_network,gas_service,unmanaged_elec
2034,0.0,GS018,gas_network,gas_service,unmanaged_elec
2035,0.0,GS018,gas_network,gas_service,unmanaged_elec
2036,0.0,GS018,gas_network,gas_service,unmanaged_elec
2037,0.0,GS018,gas_network,gas_service,unmanaged_elec
2038,0.0,GS018,gas_network,gas_service,unmanaged_elec
2039,0.0,GS018,gas_network,gas_service,unmanaged_elec
2040,0.0,GS018,gas_network,gas_service,unmanaged_elec
2041,0.0,GS018,gas_network,gas_service,unmanaged_elec
2042,0.0,GS018,gas_network,gas_service,unmanaged_elec
2043,0.0,GS018,gas_network,gas_service,unmanaged_elec
2044,0.0,GS018,gas_network,gas_service,unmanaged_elec
2045,0.0,GS018,gas_network,gas_service,unmanaged_elec
2046,0.0,GS018,gas_network,gas_service,unmanaged_elec
2047,0.0,GS018,gas_network,gas_service,unmanaged_elec
2048,0.0,GS018,gas_network,gas_service,unmanaged_elec
2049,0.0,GS018,gas_network,gas_service,unmanaged_elec
2024,10.96,GS019,gas_network,gas_service,unmanaged_elec
2025,0.13,GS019,gas_network,gas_service,unmanaged_elec
2026,0.13,GS019,gas_network,gas_service,unmanaged_elec
2027,0.13,GS019,gas_network,gas_service,unmanaged_elec
2028,0.13,GS019,gas_network,gas_service,unmanaged_elec
2029,0.0,GS019,gas_network,gas_service,unmanaged_elec
2030,0.0,GS019,gas_network,gas_service,unmanaged_elec
2031,0.0,GS019,gas_network,gas_service,unmanaged_elec
2032,0.0,GS019,gas_network,gas_service,unmanaged_elec
2033,0.0,GS019,gas_network,gas_service,unmanaged_elec
2034,0.0,GS019,gas_network,gas_service,unmanaged_elec
2035,0.0,GS019,gas_network,gas_service,unmanaged_elec
2036,0.0,GS019,gas_network,gas_service,unmanaged_elec
2037,0.0,GS019,gas_network,gas_service,unmanaged_elec
2038,0.0,GS019,gas_network,gas_service,unmanaged_elec
2039,0.0,GS019,gas_network,gas_service,unmanaged_elec
2040,0.0,GS019,gas_network,gas_service,unmanaged_elec
2041,0.0,GS019,gas_network,gas_service,unmanaged_elec
2042,0.0,GS019,gas_network,gas_service,unmanaged_elec
2043,0.0,GS019,gas_network,gas_service,unmanaged_elec
2044,0.0,GS019,gas_network,gas_service,unmanaged_elec
2045,0.0,GS019,gas_network,gas_service,unmanaged_elec
2046,0.0,GS019,gas_network,gas_service,unmanaged_elec
2047,0.0,GS019,gas_network,gas_service,unmanaged_elec
2048,0.0,GS019,gas_network,gas_service,unmanaged_elec
2049,0.0,GS019,gas_network,gas_service,unmanaged_elec
2024,10.96,GS020,gas_network,gas_service,unmanaged_elec
2025,0.13,GS020,gas_network,gas_service,unmanaged_elec
2026,0.13,GS020,gas_network,gas_service,unmanaged_elec
2027,0.13,GS020,gas_network,gas_service,unmanaged_elec
2028,0.13,GS020,gas_network,gas_service,unmanaged_elec
2029,0.13,GS020,gas_network,gas_service,unmanaged_elec
2030,0.13,GS020,gas_network,gas_service,unmanaged_elec
2031,0.13,GS020,gas_network,gas_service,unmanaged_elec
2032,0.13,GS020,gas_network,gas_service,unmanaged_elec
2033,0.13,GS020,gas_network,gas_service,unmanaged_elec
2034,0.13,GS020,gas_network,gas_service,unmanaged_elec
2035,0.13,GS020,gas_network,gas_service,unmanaged_elec
2036,0.13,GS020,gas_network,gas_service,unmanaged_elec
2037,0.13,GS020,gas_network,gas_service,unmanaged_elec
2038,0.13,GS020,gas_network,gas_service,unmanaged_elec
2039,0.13,GS020,gas_network,gas_service,unmanaged_elec
2040,0.13,GS020,gas_network,gas_service,unmanaged_elec
2041,0.13,GS020,gas_network,gas_service,unmanaged_elec
2042,0.13,GS020,gas_network,gas_service,unmanaged_elec
2043,0.13,GS020,gas_network,gas_service,unmanaged_elec
2044,0.0,GS020,gas_network,gas_service,unmanaged_elec
2045,0.0,GS020,gas_network,gas_service,unmanaged_elec
2046,0.0,GS020,gas_network,gas_service,unmanaged_elec
2047,0.0,GS020,gas_network,gas_service,unmanaged_elec
2048,0.0,GS020,gas_network,gas_service,unmanaged_elec
2049,0.0,GS020,gas_network,gas_service,unmanaged_elec
2024,10.96,GS021,gas_network,gas_service,unmanaged_elec
2025,0.13,GS021,gas_network,gas_service,unmanaged_elec
2026,0.13,GS021,gas_network,gas_service,unmanaged_elec
2027,0.13,GS021,gas_network,gas_service,unmanaged_elec
2028,0.13,GS021,gas_network,gas_service,unmanaged_elec
2029,0.13,GS021,gas_network,gas_service,unmanaged_elec
2030,0.13,GS021,gas_network,gas_service,unmanaged_elec
2031,0.13,GS021,gas_network,gas_service,unmanaged_elec
2032,0.13,GS021,gas_network,gas_service,unmanaged_elec
2033,0.13,GS021,gas_network,gas_service,unmanaged_elec
2034,0.13,GS021,gas_network,gas_service,unmanaged_elec
2035,0.13,GS021,gas_network,gas_service,unmanaged_elec
2036,0.0,GS021,gas_network,gas_service,unmanaged_elec
2037,0.0,GS021,gas_network,gas_service,unmanaged_elec
2038,0.0,GS021,gas_network,gas_service,unmanaged_elec
2039,0.0,GS021,gas_network,gas_service,unmanaged_elec
2040,0.0,GS021,gas_network,gas_service,unmanaged_elec
2041,0.0,GS021,gas_network,gas_service,unmanaged_elec
2042,0.0,GS021,gas_network,gas_service,unmanaged_elec
2043,0.0,GS021,gas_network,gas_service,unmanaged_elec
2044,0.0,GS021,gas_network,gas_service,unmanaged_elec
2045,0.0,GS021,gas_network,gas_service,unmanaged_elec
2046,0.0,GS021,gas_network,gas_service,unmanaged_elec
2047,0.0,GS021,gas_network,gas_service,unmanaged_elec
2048,0.0,GS021,gas_network,gas_service,unmanaged_elec
2049,0.0,GS021,gas_network,gas_service,unmanaged_elec
2024,10.96,GS022,gas_network,gas_service,unmanaged_elec
2025,0.13,GS022,gas_network,gas_service,unmanaged_elec
2026,0.13,GS022,gas_network,gas_service,unmanaged_elec
2027,0.13,GS022,gas_network,gas_service,unmanaged_elec
2028,0.13,GS022,gas_network,gas_service,unmanaged_elec
2029,0.13,GS022,gas_network,gas_service,unmanaged_elec
2030,0.13,GS022,gas_network,gas_service,unmanaged_elec
2031,0.13,GS022,gas_network,gas_service,unmanaged_elec
2032,0.13,GS022,gas_network,gas_service,unmanaged_elec
2033,0.13,GS022,gas_network,gas_service,unmanaged_elec
2034,0.13,GS022,gas_network,gas_service,unmanaged_elec
2035,0.13,GS022,gas_network,gas_service,unmanaged_elec
2036,0.13,GS022,gas_network,gas_service,unmanaged_elec
2037,0.13,GS022,gas_network,gas_service,unmanaged_elec
2038,0.13,GS022,gas_network,gas_service,unmanaged_elec
2039,0.0,GS022,gas_network,gas_service,unmanaged_elec
2040,0.0,GS022,gas_network,gas_service,unmanaged_elec
2041,0.0,GS022,gas_network,gas_service,unmanaged_elec
2042,0.0,GS022,gas_network,gas_service,unmanaged_elec
2043,0.0,GS022,gas_network,gas_service,unmanaged_elec
2044,0.0,GS022,gas_network,gas_service,unmanaged_elec
2045,0.0,GS022,gas_network,gas_service,unmanaged_elec
2046,0.0,GS022,gas_network,gas_service,unmanaged_elec
2047,0.0,GS022,gas_network,gas_service,unmanaged_elec
2048,0.0,GS022,gas_network,gas_service,unmanaged_elec
2049,0.0,GS022,gas_network,gas_service,unmanaged_elec
2024,10.96,GS023,gas_network,gas_service,unmanaged_elec
2025,0.13,GS023,gas_network,gas_service,unmanaged_elec
2026,0.13,GS023,gas_network,gas_service,unmanaged_elec
2027,0.13,GS023,gas_network,gas_service,unmanaged_elec
2028,0.13,GS023,gas_network,gas_service,unmanaged_elec
2029,0.13,GS023,gas_network,gas_service,unmanaged_elec
2030,0.13,GS023,gas_network,gas_service,unmanaged_elec
2031,0.13,GS023,gas_network,gas_service,unmanaged_elec
2032,0.13,GS023,gas_network,gas_service,unmanaged_elec
2033,0.13,GS023,gas_network,gas_service,unmanaged_elec
2034,0.13,GS023,gas_network,gas_service,unmanaged_elec
2035,0.13,GS023,gas_network,gas_service,unmanaged_elec
2036,0.13,GS023,gas_network,gas_service,unmanaged_elec
2037,0.13,GS023,gas_network,gas_service,unmanaged_elec
2038,0.0,GS023,gas_network,gas_service,unmanaged_elec
2039,0.0,GS023,gas_network,gas_service,unmanaged_elec
2040,0.0,GS023,gas_network,gas_service,unmanaged_elec
2041,0.0,GS023,gas_network,gas_service,unmanaged_elec
2042,0.0,GS023,gas_network,gas_service,unmanaged_elec
2043,0.0,GS023,gas_network,gas_service,unmanaged_elec
2044,0.0,GS023,gas_network,gas_service,unmanaged_elec
2045,0.0,GS023,gas_network,gas_service,unmanaged_elec
2046,0.0,GS023,gas_network,gas_service,unmanaged_elec
2047,0.0,GS023,gas_network,gas_service,unmanaged_elec
2048,0.0,GS023,gas_network,gas_service,unmanaged_elec
2049,0.0,GS023,gas_network,gas_service,unmanaged_elec
2024,10.96,GS024,gas_network,gas_service,unmanaged_elec
2025,0.13,GS024,gas_network,gas_service,unmanaged_elec
2026,0.13,GS024,gas_network,gas_service,unmanaged_elec
2027,0.13,GS024,gas_network,gas_service,unmanaged_elec
2028,0.13,GS024,gas_network,gas_service,unmanaged_elec
2029,0.13,GS024,gas_network,gas_service,unmanaged_elec
2030,0.13,GS024,gas_network,gas_service,unmanaged_elec
2031,0.13,GS024,gas_network,gas_service,unmanaged_elec
2032,0.13,GS024,gas_network,gas_service,unmanaged_elec
2033,0.13,GS024,gas_network,gas_service,unmanaged_elec
2034,0.13,GS024,gas_network,gas_service,unmanaged_elec
2035,0.13,GS024,gas_network,gas_service,unmanaged_elec
2036,0.13,GS024,gas_network,gas_service,unmanaged_elec
2037,0.13,GS024,gas_network,gas_service,unmanaged_elec
2038,0.13,GS024,gas_network,gas_service,unmanaged_elec
2039,0.13,GS024,gas_network,gas_service,unmanaged_elec
2040,0.13,GS024,gas_network,gas_service,unmanaged_elec
2041,0.13,GS024,gas_network,gas_service,unmanaged_elec
2042,0.13,GS024,gas_network,gas_service,unmanaged_elec
2043,0.13,GS024,gas_network,gas_service,unmanaged_elec
2044,0.0,GS024,gas_network,gas_service,unmanaged_elec
2045,0.0,GS024,gas_network,gas_service,unmanaged_elec
2046,0.0,GS024,gas_network,gas_service,unmanaged_elec
2047,0.0,GS024,gas_network,gas_service,unmanaged_elec
2048,0.0,GS024,gas_network,gas_service,unmanaged_elec
2049,0.0,GS024,gas_network,gas_service,unmanaged_elec
2024,10.96,GS025,gas_network,gas_service,unmanaged_elec
2025,0.13,GS025,gas_network,gas_service,unmanaged_elec
2026,0.0,GS025,gas_network,gas_service,unmanaged_elec
2027,0.0,GS025,gas_network,gas_service,unmanaged_elec
2028,0.0,GS025,gas_network,gas_service,unmanaged_elec
2029,0.0,GS025,gas_network,gas_service,unmanaged_elec
2030,0.0,GS025,gas_network,gas_service,unmanaged_elec
2031,0.0,GS025,gas_network,gas_service,unmanaged_elec
2032,0.0,GS025,gas_network,gas_service,unmanaged_elec
2033,0.0,GS025,gas_network,gas_service,unmanaged_elec
2034,0.0,GS025,gas_network,gas_service,unmanaged_elec
2035,0.0,GS025,gas_network,gas_service,unmanaged_elec
2036,0.0,GS025,gas_network,gas_service,unmanaged_elec
2037,0.0,GS025,gas_network,gas_service,unmanaged_elec
2038,0.0,GS025,gas_network,gas_service,unmanaged_elec
2039,0.0,GS025,gas_network,gas_service,unmanaged_elec
2040,0.0,GS025,gas_network,gas_service,unmanaged_elec
2041,0.0,GS025,gas_network,gas_service,unmanaged_elec
2042,0.0,GS025,gas_network,gas_service,unmanaged_elec
2043,0.0,GS025,gas_network,gas_service,unmanaged_elec
2044,0.0,GS025,gas_network,gas_service,unmanaged_elec
2045,0.0,GS025,gas_network,gas_service,unmanaged_elec
2046,0.0,GS025,gas_network,gas_service,unmanaged_elec
2047,0.0,GS025,gas_network,gas_service,unmanaged_elec
2048,0.0,GS025,gas_network,gas_service,unmanaged_elec
2049,0.0,GS025,gas_network,gas_service,unmanaged_elec
2024,10.96,GS026,gas_network,gas_service,unmanaged_elec
2025,0.13,GS026,gas_network,gas_service,unmanaged_elec
2026,0.13,GS026,gas_network,gas_service,unmanaged_elec
2027,0.0,GS026,gas_network,gas_service,unmanaged_elec
2028,0.0,GS026,gas_network,gas_service,unmanaged_elec
2029,0.0,GS026,gas_network,gas_service,unmanaged_elec
2030,0.0,GS026,gas_network,gas_service,unmanaged_elec
2031,0.0,GS026,gas_network,gas_service,unmanaged_elec
2032,0.0,GS026,gas_network,gas_service,unmanaged_elec
2033,0.0,GS026,gas_network,gas_service,unmanaged_elec
2034,0.0,GS026,gas_network,gas_service,unmanaged_elec
2035,0.0,GS026,gas_network,gas_service,unmanaged_elec
2036,0.0,GS026,gas_network,gas_service,unmanaged_elec
2037,0.0,GS026,gas_network,gas_service,unmanaged_elec
2038,0.0,GS026,gas_network,gas_service,unmanaged_elec
2039,0.0,GS026,gas_network,gas_service,unmanaged_elec
2040,0.0,GS026,gas_network,gas_service,unmanaged_elec
2041,0.0,GS026,gas_network,gas_service,unmanaged_elec
2042,0.0,GS026,gas_network,gas_service,unmanaged_elec
2043,0.0,GS026,gas_network,gas_service,unmanaged_elec
2044,0.0,GS026,gas_network,gas_service,unmanaged_elec
2045,0.0,GS026,gas_network,gas_service,unmanaged_elec
2046,0.0,GS026,gas_network,gas_service,unmanaged_elec
2047,0.0,GS026,gas_network,gas_service,unmanaged_elec
2048,0.0,GS026,gas_network,gas_service,unmanaged_elec
2049,0.0,GS026,gas_network,gas_service,unmanaged_elec
2024,10.96,GS027,gas_network,gas_service,unmanaged_elec
2025,0.13,GS027,gas_network,gas_service,unmanaged_elec
2026,0.13,GS027,gas_network,gas_service,unmanaged_elec
2027,0.13,GS027,gas_network,gas_service,unmanaged_elec
2028,0.13,GS027,gas_network,gas_service,unmanaged_elec
2029,0.13,GS027,gas_network,gas_service,unmanaged_elec
2030,0.13,GS027,gas_network,gas_service,unmanaged_elec
2031,0.13,GS027,gas_network,gas_service,unmanaged_elec
2032,0.13,GS027,gas_network,gas_service,unmanaged_elec
2033,0.13,GS027,gas_network,gas_service,unmanaged_elec
2034,0.13,GS027,gas_network,gas_service,unmanaged_elec
2035,0.13,GS027,gas_network,gas_service,unmanaged_elec
2036,0.13,GS027,gas_network,gas_service,unmanaged_elec
2037,0.13,GS027,gas_network,gas_service,unmanaged_elec
2038,0.0,GS027,gas_network,gas_service,unmanaged_elec
2039,0.0,GS027,gas_network,gas_service,unmanaged_elec
2040,0.0,GS027,gas_network,gas_service,unmanaged_elec
2041,0.0,GS027,gas_network,gas_service,unmanaged_elec
2042,0.0,GS027,gas_network,gas_service,unmanaged_elec
2043,0.0,GS027,gas_network,gas_service,unmanaged_elec
2044,0.0,GS027,gas_network,gas_service,unmanaged_elec
2045,0.0,GS027,gas_network,gas_service,unmanaged_elec
2046,0.0,GS027,gas_network,gas_service,unmanaged_elec
2047,0.0,GS027,gas_network,gas_service,unmanaged_elec
2048,0.0,GS027,gas_network,gas_service,unmanaged_elec
2049,0.0,GS027,gas_network,gas_service,unmanaged_elec
2024,10.96,GS028,gas_network,gas_service,unmanaged_elec
2025,0.13,GS028,gas_network,gas_service,unmanaged_elec
2026,0.13,GS028,gas_network,gas_service,unmanaged_elec
2027,0.13,GS028,gas_network,gas_service,unmanaged_elec
2028,0.13,GS028,gas_network,gas_service,unmanaged_elec
2029,0.13,GS028,gas_network,gas_service,unmanaged_elec
2030,0.13,GS028,gas_network,gas_service,unmanaged_elec
2031,0.13,GS028,gas_network,gas_service,unmanaged_elec
2032,0.13,GS028,gas_network,gas_service,unmanaged_elec
2033,0.13,GS028,gas_network,gas_service,unmanaged_elec
2034,0.13,GS028,gas_network,gas_service,unmanaged_elec
2035,0.13,GS028,gas_network,gas_service,unmanaged_elec
2036,0.13,GS028,gas_network,gas_service,unmanaged_elec
2037,0.13,GS028,gas_network,gas_service,unmanaged_elec
2038,0.13,GS028,gas_network,gas_service,unmanaged_elec
2039,0.13,GS028,gas_network,gas_service,unmanaged_elec
2040,0.0,GS028,gas_network,gas_service,unmanaged_elec
2041,0.0,GS028,gas_network,gas_service,unmanaged_elec
2042,0.0,GS028,gas_network,gas_service,unmanaged_elec
