year,is_retrofit,asset_id,asset_domain,asset_type,scenario
2041,False,GS028,gas_network,gas_service,managed_elec_upgrade_7
2042,False,GS028,gas_network,gas_service,managed_elec_upgrade_7
2043,False,GS028,gas_network,gas_service,managed_elec_upgrade_7
2044,False,GS028,gas_network,gas_service,managed_elec_upgrade_7
2045,False,GS028,gas_network,gas_service,managed_elec_upgrade_7
2046,False,GS028,gas_network,gas_service,managed_elec_upgrade_7
2047,False,GS028,gas_network,gas_service,managed_elec_upgrade_7
2048,False,GS028,gas_network,gas_service,managed_elec_upgrade_7
2049,False,GS028,gas_network,gas_service,managed_elec_upgrade_7
2024,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2025,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2026,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2027,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2028,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2029,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2030,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2031,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2032,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2033,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2034,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2035,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2036,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2037,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2038,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2039,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2040,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2041,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2042,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2043,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2044,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2045,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2046,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2047,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2048,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2049,False,GS029,gas_network,gas_service,managed_elec_upgrade_7
2024,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2025,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2026,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2027,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2028,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2029,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2030,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2031,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2032,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2033,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2034,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2035,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2036,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2037,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2038,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2039,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2040,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2041,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2042,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2043,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2044,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2045,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2046,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2047,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2048,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2049,False,GS030,gas_network,gas_service,managed_elec_upgrade_7
2024,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2025,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2026,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2027,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2028,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2029,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2030,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2031,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2032,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2033,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2034,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2035,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2036,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2037,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2038,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2039,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2040,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2041,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2042,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2043,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2044,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2045,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2046,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2047,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2048,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2049,False,GS031,gas_network,gas_service,managed_elec_upgrade_7
2024,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2025,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2026,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2027,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2028,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2029,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2030,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2031,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2032,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2033,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2034,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2035,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2036,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2037,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2038,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2039,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2040,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2041,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2042,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2043,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2044,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2045,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2046,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2047,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2048,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2049,False,GS032,gas_network,gas_service,managed_elec_upgrade_7
2024,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2025,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2026,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2027,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2028,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2029,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2030,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2031,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2032,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2033,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2034,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2035,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2036,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2037,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2038,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2039,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2040,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2041,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2042,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2043,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2044,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2045,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2046,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2047,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2048,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2049,False,GS033,gas_network,gas_service,managed_elec_upgrade_7
2024,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2025,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2026,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2027,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2028,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2029,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2030,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2031,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2032,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2033,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2034,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2035,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2036,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2037,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2038,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2039,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2040,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2041,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2042,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2043,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2044,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2045,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2046,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2047,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2048,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2049,False,GS034,gas_network,gas_service,managed_elec_upgrade_7
2024,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2025,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2026,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2027,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2028,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2029,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2030,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2031,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2032,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2033,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2034,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2035,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2036,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2037,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2038,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2039,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2040,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2041,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2042,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2043,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2044,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2045,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2046,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2047,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2048,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2049,False,GS035,gas_network,gas_service,managed_elec_upgrade_7
2024,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2025,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2026,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2027,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2028,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2029,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2030,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2031,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2032,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2033,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2034,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2035,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2036,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2037,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2038,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2039,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2040,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2041,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2042,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2043,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2044,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2045,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2046,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2047,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2048,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2049,False,GS036,gas_network,gas_service,managed_elec_upgrade_7
2024,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2025,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2026,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2027,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2028,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2029,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2030,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2031,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2032,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2033,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2034,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2035,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2036,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2037,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2038,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2039,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2040,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2041,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2042,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2043,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2044,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2045,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2046,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2047,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2048,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2049,False,GS037,gas_network,gas_service,managed_elec_upgrade_7
2024,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2025,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2026,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2027,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2028,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2029,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2030,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2031,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2032,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2033,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2034,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2035,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2036,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2037,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2038,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2039,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2040,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2041,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2042,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2043,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2044,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2045,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2046,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2047,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2048,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2049,False,GS038,gas_network,gas_service,managed_elec_upgrade_7
2024,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2025,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2026,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2027,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2028,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2029,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2030,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2031,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2032,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2033,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2034,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2035,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2036,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2037,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2038,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2039,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2040,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2041,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2042,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2043,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2044,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2045,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2046,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2047,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2048,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2049,False,GS039,gas_network,gas_service,managed_elec_upgrade_7
2024,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2025,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2026,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2027,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2028,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2029,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2030,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2031,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2032,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2033,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2034,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2035,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2036,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2037,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2038,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2039,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2040,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2041,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2042,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2043,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2044,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2045,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2046,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2047,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2048,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2049,False,GS040,gas_network,gas_service,managed_elec_upgrade_7
2024,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2025,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2026,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2027,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2028,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2029,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2030,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2031,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2032,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2033,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2034,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2035,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2036,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2037,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2038,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2039,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2040,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2041,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2042,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2043,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2044,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2045,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2046,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2047,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2048,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2049,False,GP001,gas_network,gas_main,managed_elec_upgrade_7
2024,False,IL_1224309006,building,building_aggregate,continued_gas
2025,True,IL_1224309006,building,building_aggregate,continued_gas
2026,True,IL_1224309006,building,building_aggregate,continued_gas
2027,True,IL_1224309006,building,building_aggregate,continued_gas
2028,True,IL_1224309006,building,building_aggregate,continued_gas
2029,True,IL_1224309006,building,building_aggregate,continued_gas
2030,True,IL_1224309006,building,building_aggregate,continued_gas
2031,True,IL_1224309006,building,building_aggregate,continued_gas
2032,True,IL_1224309006,building,building_aggregate,continued_gas
2033,True,IL_1224309006,building,building_aggregate,continued_gas
2034,True,IL_1224309006,building,building_aggregate,continued_gas
2035,True,IL_1224309006,building,building_aggregate,continued_gas
2036,True,IL_1224309006,building,building_aggregate,continued_gas
2037,True,IL_1224309006,building,building_aggregate,continued_gas
2038,True,IL_1224309006,building,building_aggregate,continued_gas
2039,True,IL_1224309006,building,building_aggregate,continued_gas
2040,True,IL_1224309006,building,building_aggregate,continued_gas
2041,True,IL_1224309006,building,building_aggregate,continued_gas
2042,True,IL_1224309006,building,building_aggregate,continued_gas
2043,True,IL_1224309006,building,building_aggregate,continued_gas
2044,True,IL_1224309006,building,building_aggregate,continued_gas
2045,True,IL_1224309006,building,building_aggregate,continued_gas
2046,True,IL_1224309006,building,building_aggregate,continued_gas
2047,True,IL_1224309006,building,building_aggregate,continued_gas
2048,True,IL_1224309006,building,building_aggregate,continued_gas
2049,True,IL_1224309006,building,building_aggregate,continued_gas
2024,False,IL_1224309015,building,building_aggregate,continued_gas
2025,False,IL_1224309015,building,building_aggregate,continued_gas
2026,False,IL_1224309015,building,building_aggregate,continued_gas
2027,True,IL_1224309015,building,building_aggregate,continued_gas
2028,True,IL_1224309015,building,building_aggregate,continued_gas
2029,True,IL_1224309015,building,building_aggregate,continued_gas
2030,True,IL_1224309015,building,building_aggregate,continued_gas
2031,True,IL_1224309015,building,building_aggregate,continued_gas
2032,True,IL_1224309015,building,building_aggregate,continued_gas
2033,True,IL_1224309015,building,building_aggregate,continued_gas
2034,True,IL_1224309015,building,building_aggregate,continued_gas
2035,True,IL_1224309015,building,building_aggregate,continued_gas
2036,True,IL_1224309015,building,building_aggregate,continued_gas
2037,True,IL_1224309015,building,building_aggregate,continued_gas
2038,True,IL_1224309015,building,building_aggregate,continued_gas
2039,True,IL_1224309015,building,building_aggregate,continued_gas
2040,True,IL_1224309015,building,building_aggregate,continued_gas
2041,True,IL_1224309015,building,building_aggregate,continued_gas
2042,True,IL_1224309015,building,building_aggregate,continued_gas
2043,True,IL_1224309015,building,building_aggregate,continued_gas
2044,True,IL_1224309015,building,building_aggregate,continued_gas
2045,True,IL_1224309015,building,building_aggregate,continued_gas
2046,True,IL_1224309015,building,building_aggregate,continued_gas
2047,True,IL_1224309015,building,building_aggregate,continued_gas
2048,True,IL_1224309015,building,building_aggregate,continued_gas
2049,True,IL_1224309015,building,building_aggregate,continued_gas
2024,False,IL_1224308038,building,building_aggregate,continued_gas
2025,False,IL_1224308038,building,building_aggregate,continued_gas
2026,False,IL_1224308038,building,building_aggregate,continued_gas
2027,False,IL_1224308038,building,building_aggregate,continued_gas
2028,True,IL_1224308038,building,building_aggregate,continued_gas
2029,True,IL_1224308038,building,building_aggregate,continued_gas
2030,True,IL_1224308038,building,building_aggregate,continued_gas
2031,True,IL_1224308038,building,building_aggregate,continued_gas
2032,True,IL_1224308038,building,building_aggregate,continued_gas
2033,True,IL_1224308038,building,building_aggregate,continued_gas
2034,True,IL_1224308038,building,building_aggregate,continued_gas
2035,True,IL_1224308038,building,building_aggregate,continued_gas
2036,True,IL_1224308038,building,building_aggregate,continued_gas
2037,True,IL_1224308038,building,building_aggregate,continued_gas
2038,True,IL_1224308038,building,building_aggregate,continued_gas
2039,True,IL_1224308038,building,building_aggregate,continued_gas
2040,True,IL_1224308038,building,building_aggregate,continued_gas
2041,True,IL_1224308038,building,building_aggregate,continued_gas
2042,True,IL_1224308038,building,building_aggregate,continued_gas
2043,True,IL_1224308038,building,building_aggregate,continued_gas
2044,True,IL_1224308038,building,building_aggregate,continued_gas
2045,True,IL_1224308038,building,building_aggregate,continued_gas
2046,True,IL_1224308038,building,building_aggregate,continued_gas
2047,True,IL_1224308038,building,building_aggregate,continued_gas
2048,True,IL_1224308038,building,building_aggregate,continued_gas
2049,True,IL_1224308038,building,building_aggregate,continued_gas
2024,False,IL_1224308031,building,building_aggregate,continued_gas
2025,False,IL_1224308031,building,building_aggregate,continued_gas
2026,False,IL_1224308031,building,building_aggregate,continued_gas
2027,False,IL_1224308031,building,building_aggregate,continued_gas
2028,False,IL_1224308031,building,building_aggregate,continued_gas
2029,False,IL_1224308031,building,building_aggregate,continued_gas
2030,True,IL_1224308031,building,building_aggregate,continued_gas
2031,True,IL_1224308031,building,building_aggregate,continued_gas
2032,True,IL_1224308031,building,building_aggregate,continued_gas
2033,True,IL_1224308031,building,building_aggregate,continued_gas
2034,True,IL_1224308031,building,building_aggregate,continued_gas
2035,True,IL_1224308031,building,building_aggregate,continued_gas
2036,True,IL_1224308031,building,building_aggregate,continued_gas
2037,True,IL_1224308031,building,building_aggregate,continued_gas
2038,True,IL_1224308031,building,building_aggregate,continued_gas
2039,True,IL_1224308031,building,building_aggregate,continued_gas
2040,True,IL_1224308031,building,building_aggregate,continued_gas
2041,True,IL_1224308031,building,building_aggregate,continued_gas
2042,True,IL_1224308031,building,building_aggregate,continued_gas
2043,True,IL_1224308031,building,building_aggregate,continued_gas
2044,True,IL_1224308031,building,building_aggregate,continued_gas
2045,True,IL_1224308031,building,building_aggregate,continued_gas
2046,True,IL_1224308031,building,building_aggregate,continued_gas
2047,True,IL_1224308031,building,building_aggregate,continued_gas
