year,peak_consump,asset_id,energy_type,asset_domain,asset_type,scenario
2031,15.715,TB_4,electricity,elec_network,elec_xmfr,ex_uten
2032,15.715,TB_4,electricity,elec_network,elec_xmfr,ex_uten
2033,15.715,TB_4,electricity,elec_network,elec_xmfr,ex_uten
2034,15.715,TB_4,electricity,elec_network,elec_xmfr,ex_uten
2035,15.715,TB_4,electricity,elec_network,elec_xmfr,ex_uten
2036,15.715,TB_4,electricity,elec_network,elec_xmfr,ex_uten
2037,15.715,TB_4,electricity,elec_network,elec_xmfr,ex_uten
2038,15.715,TB_4,electricity,elec_network,elec_xmfr,ex_uten
2039,15.715,TB_4,electricity,elec_network,elec_xmfr,ex_uten
2040,15.715,TB_4,electricity,elec_network,elec_xmfr,ex_uten
2041,15.715,TB_4,electricity,elec_network,elec_xmfr,ex_uten
2042,15.715,TB_4,electricity,elec_network,elec_xmfr,ex_uten
2043,15.715,TB_4,electricity,elec_network,elec_xmfr,ex_uten
2044,15.715,TB_4,electricity,elec_network,elec_xmfr,ex_uten
2045,15.715,TB_4,electricity,elec_network,elec_xmfr,ex_uten
2046,15.715,TB_4,electricity,elec_network,elec_xmfr,ex_uten
2047,15.715,TB_4,electricity,elec_network,elec_xmfr,ex_uten
2048,15.715,TB_4,electricity,elec_network,elec_xmfr,ex_uten
2049,15.715,TB_4,electricity,elec_network,elec_xmfr,ex_uten
2025,0.0,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2026,0.0,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2027,0.0,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2028,0.0,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2029,0.0,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2030,142.27227432590857,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2031,142.27227432590857,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2032,142.27227432590857,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2033,142.27227432590857,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2034,142.27227432590857,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2035,142.27227432590857,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2036,142.27227432590857,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2037,142.27227432590857,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2038,142.27227432590857,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2039,142.27227432590857,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2040,142.27227432590857,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2041,142.27227432590857,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2042,142.27227432590857,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2043,142.27227432590857,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2044,142.27227432590857,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2045,142.27227432590857,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2046,142.27227432590857,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2047,142.27227432590857,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2048,142.27227432590857,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2049,142.27227432590857,TEN_1,thermal_cooling,thermal_network,thermal_network,ex_uten
2025,0.0,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2026,0.0,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2027,0.0,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2028,0.0,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2029,0.0,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2030,294.6154747948417,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2031,294.6154747948417,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2032,294.6154747948417,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2033,294.6154747948417,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2034,294.6154747948417,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2035,294.6154747948417,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2036,294.6154747948417,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2037,294.6154747948417,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2038,294.6154747948417,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2039,294.6154747948417,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2040,294.6154747948417,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2041,294.6154747948417,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2042,294.6154747948417,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2043,294.6154747948417,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2044,294.6154747948417,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2045,294.6154747948417,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
2046,294.6154747948417,TEN_1,thermal_heating,thermal_network,thermal_network,ex_uten
