year,consumption_costs,asset_id,energy_type,asset_domain,asset_type,scenario
2022,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2023,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2024,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2025,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2026,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2027,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2028,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2029,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2030,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2031,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2032,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2033,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2034,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2035,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2036,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2037,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2038,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2039,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2040,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2041,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2042,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2043,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2044,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2045,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2046,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2047,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2048,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2049,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2050,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2051,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2052,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2053,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2054,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2055,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2056,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2057,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2058,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2059,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2060,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2061,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2062,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2063,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2064,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2065,0.0,F_350329_2902061,propane,building,building_aggregate,natural_elec_higheff
2020,2546.4583882842744,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2021,2546.4583882842744,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2022,2546.4583882842744,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2023,2546.4583882842744,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2024,2546.4583882842744,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2025,3480.6526746901354,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2026,3519.7697512157924,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2027,3559.831704366452,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2028,3600.864631492569,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2029,3642.895326316087,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2030,3685.951411572619,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2031,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2032,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2033,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2034,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2035,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2036,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2037,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2038,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2039,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2040,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2041,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2042,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2043,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2044,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2045,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2046,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2047,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2048,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2049,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2050,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2051,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2052,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2053,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2054,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2055,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2056,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2057,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2058,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2059,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2060,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2061,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2062,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2063,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2064,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2065,0.0,F_350329_2902061,fuel_oil,building,building_aggregate,natural_elec_higheff
2020,1577.0394792513282,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2021,1577.0394792513282,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2022,1577.0394792513282,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2023,1577.0394792513282,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2024,1577.0394792513282,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2025,1592.8098698138845,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2026,1608.7379743282142,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2027,1624.825347303565,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2028,1641.0736066985403,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2029,1657.4843387470669,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2030,1674.059182557533,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2031,1690.7997772383294,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2032,1707.7077724727385,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2033,1724.784849668721,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2034,1742.0327008091317,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2035,1759.4530284517166,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2036,1777.0475563040086,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2037,1794.818029223325,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2038,1812.7662132167711,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2039,1830.8938742914493,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2040,1849.202820754036,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2041,1867.6948397614192,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2042,1886.37179249474,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2043,1905.2355084104568,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2044,1924.2878698394975,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2045,1943.5307485378928,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2046,1962.9660479863528,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2047,1982.5957139651607,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2048,2002.4216711048125,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2049,2022.4458863353757,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2050,2042.6703477367037,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2051,2063.0970433886496,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2052,2083.728014245532,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2053,2104.565301261668,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2054,2125.6109559662677,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2055,2146.8670616132194,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2056,2168.335733181092,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2057,2190.0190856484523,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2058,2211.919276293439,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2059,2234.038472969084,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2060,2256.378854103311,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2061,2278.9426509985096,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2062,2301.732073807282,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2063,2324.749396131589,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2064,2347.99689157339,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2065,2371.4768548844304,F_350460_2902490,electricity,building,building_aggregate,continued_gas
2020,2449.6524438851143,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2021,2449.6524438851143,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2022,2449.6524438851143,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2023,2449.6524438851143,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2024,2449.6524438851143,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2025,3214.575069708253,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2026,3301.213712446165,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2027,3391.762780912228,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2028,3486.405195338581,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2029,3585.3325663396176,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2030,3688.745722667992,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2031,3796.855168603161,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2032,3909.881470972451,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2033,4028.055786907072,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2034,4151.620461965589,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2035,4280.829417154992,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2036,4415.948887789112,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2037,4557.257880877155,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2038,4705.04887879838,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2039,4859.628507793044,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2040,5021.318136085875,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2041,5190.454718295685,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2042,5367.391428742575,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2043,5552.4986465924885,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2044,5746.164553980679,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2045,5948.7962267074645,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2046,6160.820373096637,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2047,6382.684459874939,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2048,6614.85769731662,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2049,6857.831954020507,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2050,7112.123093891892,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2051,7378.271961287087,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2052,7656.845788362763,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2053,7948.43935613918,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2054,8253.676331482058,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2055,8573.210815186883,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2056,8907.728749328238,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2057,9257.94953571158,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2058,9624.627619141247,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2059,10008.554211423423,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2060,10410.5592264715,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2061,10831.51300430902,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2062,11272.32849246119,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2063,11733.963145876503,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2064,12217.421284236903,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2065,12723.75634371675,F_350460_2902490,natural_gas,building,building_aggregate,continued_gas
2020,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2021,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2022,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2023,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2024,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2025,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2026,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2027,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2028,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2029,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2030,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2031,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2032,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2033,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2034,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2035,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2036,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2037,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2038,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2039,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2040,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2041,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2042,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2043,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2044,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2045,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2046,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2047,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2048,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2049,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2050,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2051,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2052,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2053,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2054,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2055,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2056,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2057,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2058,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2059,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2060,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2061,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2062,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2063,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2064,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2065,0.0,F_350460_2902490,propane,building,building_aggregate,continued_gas
2020,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2021,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2022,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2023,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2024,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2025,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2026,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2027,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2028,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2029,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2030,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2031,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2032,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2033,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2034,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2035,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2036,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2037,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2038,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2039,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2040,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2041,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2042,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2043,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2044,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2045,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2046,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2047,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2048,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2049,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2050,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2051,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2052,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2053,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2054,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2055,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2056,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2057,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2058,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2059,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2060,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2061,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2062,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2063,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2064,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2065,0.0,F_350460_2902490,fuel_oil,building,building_aggregate,continued_gas
2020,1529.5147091217996,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2021,1529.5147091217996,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2022,1529.5147091217996,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2023,1529.5147091217996,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2024,1529.5147091217996,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2025,1544.809852110532,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2026,1560.257956272555,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2027,1575.8605292713034,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2028,1591.6191403074963,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2029,1607.5353278132102,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2030,1623.6106815015903,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2031,1639.8467910857842,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2032,1656.2452565351507,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2033,1672.8077085876916,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2034,1689.535788237622,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2035,1706.4311467353712,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2036,1723.4954558437958,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2037,1740.73040783818,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2038,1758.1377155062369,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2039,1775.7190916356776,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2040,1793.4762900390708,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2041,1811.4110440165557,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2042,1829.5251586617685,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2043,1847.8204082997056,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2044,1866.298618536431,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2045,1884.9616047217955,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2046,1903.8112129742904,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2047,1922.8493304372648,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2048,1942.0778237416373,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2049,1961.498600543184,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2050,1981.113589010107,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2051,2000.9247173106096,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2052,2020.9339648939645,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2053,2041.143311209443,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2054,2061.554745962532,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2055,2082.1702896273578,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2056,2102.9919934466907,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2057,2124.021908663299,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2058,2145.262127544808,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2059,2166.714752615055,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2060,2188.381896654093,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2061,2210.2657237230437,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2062,2232.3683773705984,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2063,2254.692062682737,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2064,2277.238984745434,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2065,2300.011369157095,F_350459_2902427,electricity,building,building_aggregate,continued_gas
2020,2375.8311028061034,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2021,2375.8311028061034,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2022,2375.8311028061034,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2023,2375.8311028061034,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2024,2375.8311028061034,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2025,3117.7024528448355,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2026,3201.730202428437,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2027,3289.5505353613003,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2028,3381.340859494865,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2029,3477.2870111743828,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2030,3577.58376709076,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2031,3682.4352878855007,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2032,3792.055493508728,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2033,3906.6685750710335,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2034,4026.509574942248,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2035,4151.824762109453,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2036,4282.872348769584,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2037,4419.922933934363,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2038,4563.2601858994285,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2039,4713.181490590019,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2040,4869.998531659737,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2041,5034.038109453506,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2042,5205.642755229792,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2043,5385.1716866173965,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2044,5573.001387714214,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2045,5769.526666914394,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2046,5975.161373500931,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2047,6190.339489596279,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2048,6415.51608561914,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2049,6651.168207494336,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2050,6897.796173344168,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2051,7155.924528945203,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2052,7426.103412666539,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2053,7708.909681543879,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
2054,8004.948207970889,F_350459_2902427,natural_gas,building,building_aggregate,continued_gas
