year,consumption,asset_id,energy_type,asset_domain,asset_type,scenario
2031,51969.5307441019,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2032,51969.5307441019,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2033,51969.5307441019,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2034,51969.5307441019,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2035,51969.5307441019,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2036,51969.5307441019,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2037,51969.5307441019,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2038,51969.5307441019,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2039,51969.5307441019,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2040,51969.5307441019,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2041,51969.5307441019,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2042,51969.5307441019,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2043,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2044,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2045,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2046,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2047,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2048,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2049,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2050,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2051,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2052,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2053,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2054,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2055,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2056,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2057,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2058,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2059,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2060,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2061,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2062,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2063,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2064,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2065,0.0,F_715284_2938843,natural_gas,building,building_aggregate,natural_elec_higheff
2020,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2021,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2022,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2023,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2024,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2025,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2026,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2027,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2028,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2029,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2030,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2031,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2032,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2033,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2034,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2035,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2036,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2037,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2038,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2039,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2040,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2041,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2042,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2043,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2044,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2045,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2046,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2047,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2048,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2049,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2050,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2051,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2052,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2053,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2054,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2055,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2056,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2057,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2058,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2059,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2060,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2061,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2062,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2063,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2064,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2065,0.0,F_715284_2938843,propane,building,building_aggregate,natural_elec_higheff
2020,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2021,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2022,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2023,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2024,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2025,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2026,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2027,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2028,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2029,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2030,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2031,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2032,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2033,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2034,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2035,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2036,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2037,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2038,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2039,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2040,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2041,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2042,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2043,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2044,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2045,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2046,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2047,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2048,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2049,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2050,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2051,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2052,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2053,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2054,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2055,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2056,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2057,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2058,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2059,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2060,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2061,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2062,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2063,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2064,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2065,0.0,F_715284_2938843,fuel_oil,building,building_aggregate,natural_elec_higheff
2020,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2021,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2022,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2023,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2024,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2025,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2026,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2027,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2028,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2029,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2030,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2031,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2032,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2033,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2034,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2035,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2036,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2037,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2038,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2039,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2040,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2041,12571.169920010328,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2042,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2043,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2044,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2045,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2046,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2047,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2048,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2049,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2050,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2051,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2052,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2053,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2054,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2055,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2056,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2057,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2058,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2059,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2060,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2061,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2062,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2063,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2064,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2065,18807.7900000782,F_715382_2938560,electricity,building,building_aggregate,natural_elec_higheff
2020,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2021,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2022,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2023,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2024,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2025,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2026,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2027,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2028,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2029,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2030,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2031,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2032,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2033,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2034,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2035,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2036,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2037,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2038,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2039,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2040,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2041,41825.54878839319,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2042,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2043,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2044,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2045,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2046,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2047,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2048,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2049,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2050,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2051,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2052,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2053,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2054,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2055,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2056,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2057,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2058,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2059,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2060,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2061,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2062,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2063,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2064,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2065,0.0,F_715382_2938560,natural_gas,building,building_aggregate,natural_elec_higheff
2020,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2021,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2022,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2023,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2024,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2025,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2026,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2027,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2028,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2029,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2030,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2031,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2032,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2033,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2034,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2035,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2036,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2037,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2038,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2039,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2040,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2041,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2042,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2043,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2044,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2045,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2046,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2047,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2048,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2049,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2050,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2051,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2052,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2053,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2054,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2055,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2056,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2057,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2058,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2059,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2060,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2061,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2062,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2063,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2064,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2065,0.0,F_715382_2938560,propane,building,building_aggregate,natural_elec_higheff
2020,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2021,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2022,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2023,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2024,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2025,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2026,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2027,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2028,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2029,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2030,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2031,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2032,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2033,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2034,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2035,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2036,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2037,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2038,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2039,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2040,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2041,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2042,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2043,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2044,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2045,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2046,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2047,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2048,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2049,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2050,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2051,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2052,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2053,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2054,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2055,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2056,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2057,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2058,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2059,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2060,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2061,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2062,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2063,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2064,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2065,0.0,F_715382_2938560,fuel_oil,building,building_aggregate,natural_elec_higheff
2020,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2021,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2022,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2023,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2024,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2025,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2026,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2027,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2028,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2029,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2030,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2031,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2032,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2033,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2034,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2035,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2036,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2037,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2038,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2039,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2040,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2041,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2042,12648.496975757318,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2043,18923.47939375179,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2044,18923.47939375179,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2045,18923.47939375179,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
2046,18923.47939375179,F_715419_2938797,electricity,building,building_aggregate,natural_elec_higheff
