year,annual_operating_costs,asset_id,asset_domain,asset_type,scenario
2061,0.0,GS012,gas_network,gas_service,natural_elec_higheff
2062,0.0,GS012,gas_network,gas_service,natural_elec_higheff
2063,0.0,GS012,gas_network,gas_service,natural_elec_higheff
2064,0.0,GS012,gas_network,gas_service,natural_elec_higheff
2065,0.0,GS012,gas_network,gas_service,natural_elec_higheff
2020,19.88636363636364,GS010,gas_network,gas_service,natural_elec_higheff
2021,19.88636363636364,GS010,gas_network,gas_service,natural_elec_higheff
2022,19.88636363636364,GS010,gas_network,gas_service,natural_elec_higheff
2023,19.88636363636364,GS010,gas_network,gas_service,natural_elec_higheff
2024,19.88636363636364,GS010,gas_network,gas_service,natural_elec_higheff
2025,19.88636363636364,GS010,gas_network,gas_service,natural_elec_higheff
2026,19.88636363636364,GS010,gas_network,gas_service,natural_elec_higheff
2027,19.88636363636364,GS010,gas_network,gas_service,natural_elec_higheff
2028,19.88636363636364,GS010,gas_network,gas_service,natural_elec_higheff
2029,19.88636363636364,GS010,gas_network,gas_service,natural_elec_higheff
2030,19.88636363636364,GS010,gas_network,gas_service,natural_elec_higheff
2031,19.88636363636364,GS010,gas_network,gas_service,natural_elec_higheff
2032,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2033,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2034,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2035,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2036,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2037,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2038,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2039,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2040,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2041,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2042,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2043,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2044,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2045,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2046,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2047,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2048,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2049,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2050,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2051,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2052,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2053,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2054,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2055,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2056,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2057,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2058,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2059,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2060,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2061,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2062,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2063,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2064,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2065,0.0,GS010,gas_network,gas_service,natural_elec_higheff
2020,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2021,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2022,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2023,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2024,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2025,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2026,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2027,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2028,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2029,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2030,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2031,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2032,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2033,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2034,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2035,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2036,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2037,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2038,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2039,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2040,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2041,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2042,29.82954545454545,GS011,gas_network,gas_service,natural_elec_higheff
2043,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2044,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2045,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2046,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2047,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2048,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2049,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2050,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2051,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2052,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2053,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2054,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2055,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2056,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2057,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2058,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2059,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2060,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2061,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2062,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2063,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2064,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2065,0.0,GS011,gas_network,gas_service,natural_elec_higheff
2020,18.46590909090909,GS006,gas_network,gas_service,natural_elec_higheff
2021,18.46590909090909,GS006,gas_network,gas_service,natural_elec_higheff
2022,18.46590909090909,GS006,gas_network,gas_service,natural_elec_higheff
2023,18.46590909090909,GS006,gas_network,gas_service,natural_elec_higheff
2024,18.46590909090909,GS006,gas_network,gas_service,natural_elec_higheff
2025,18.46590909090909,GS006,gas_network,gas_service,natural_elec_higheff
2026,18.46590909090909,GS006,gas_network,gas_service,natural_elec_higheff
2027,18.46590909090909,GS006,gas_network,gas_service,natural_elec_higheff
2028,18.46590909090909,GS006,gas_network,gas_service,natural_elec_higheff
2029,18.46590909090909,GS006,gas_network,gas_service,natural_elec_higheff
2030,18.46590909090909,GS006,gas_network,gas_service,natural_elec_higheff
2031,18.46590909090909,GS006,gas_network,gas_service,natural_elec_higheff
2032,18.46590909090909,GS006,gas_network,gas_service,natural_elec_higheff
2033,18.46590909090909,GS006,gas_network,gas_service,natural_elec_higheff
2034,18.46590909090909,GS006,gas_network,gas_service,natural_elec_higheff
2035,18.46590909090909,GS006,gas_network,gas_service,natural_elec_higheff
2036,18.46590909090909,GS006,gas_network,gas_service,natural_elec_higheff
2037,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2038,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2039,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2040,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2041,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2042,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2043,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2044,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2045,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2046,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2047,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2048,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2049,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2050,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2051,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2052,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2053,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2054,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2055,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2056,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2057,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2058,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2059,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2060,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2061,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2062,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2063,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2064,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2065,0.0,GS006,gas_network,gas_service,natural_elec_higheff
2020,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2021,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2022,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2023,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2024,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2025,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2026,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2027,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2028,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2029,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2030,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2031,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2032,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2033,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2034,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2035,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2036,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2037,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2038,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2039,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2040,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2041,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2042,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2043,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2044,32.67045454545455,GS003,gas_network,gas_service,natural_elec_higheff
2045,0.0,GS003,gas_network,gas_service,natural_elec_higheff
2046,0.0,GS003,gas_network,gas_service,natural_elec_higheff
2047,0.0,GS003,gas_network,gas_service,natural_elec_higheff
2048,0.0,GS003,gas_network,gas_service,natural_elec_higheff
2049,0.0,GS003,gas_network,gas_service,natural_elec_higheff
2050,0.0,GS003,gas_network,gas_service,natural_elec_higheff
2051,0.0,GS003,gas_network,gas_service,natural_elec_higheff
2052,0.0,GS003,gas_network,gas_service,natural_elec_higheff
2053,0.0,GS003,gas_network,gas_service,natural_elec_higheff
2054,0.0,GS003,gas_network,gas_service,natural_elec_higheff
2055,0.0,GS003,gas_network,gas_service,natural_elec_higheff
2056,0.0,GS003,gas_network,gas_service,natural_elec_higheff
2057,0.0,GS003,gas_network,gas_service,natural_elec_higheff
2058,0.0,GS003,gas_network,gas_service,natural_elec_higheff
2059,0.0,GS003,gas_network,gas_service,natural_elec_higheff
2060,0.0,GS003,gas_network,gas_service,natural_elec_higheff
2061,0.0,GS003,gas_network,gas_service,natural_elec_higheff
2062,0.0,GS003,gas_network,gas_service,natural_elec_higheff
2063,0.0,GS003,gas_network,gas_service,natural_elec_higheff
2064,0.0,GS003,gas_network,gas_service,natural_elec_higheff
2065,0.0,GS003,gas_network,gas_service,natural_elec_higheff
2020,17.045454545454543,GS002,gas_network,gas_service,natural_elec_higheff
2021,17.045454545454543,GS002,gas_network,gas_service,natural_elec_higheff
2022,17.045454545454543,GS002,gas_network,gas_service,natural_elec_higheff
2023,17.045454545454543,GS002,gas_network,gas_service,natural_elec_higheff
2024,17.045454545454543,GS002,gas_network,gas_service,natural_elec_higheff
2025,17.045454545454543,GS002,gas_network,gas_service,natural_elec_higheff
2026,17.045454545454543,GS002,gas_network,gas_service,natural_elec_higheff
2027,17.045454545454543,GS002,gas_network,gas_service,natural_elec_higheff
2028,17.045454545454543,GS002,gas_network,gas_service,natural_elec_higheff
2029,17.045454545454543,GS002,gas_network,gas_service,natural_elec_higheff
2030,17.045454545454543,GS002,gas_network,gas_service,natural_elec_higheff
2031,17.045454545454543,GS002,gas_network,gas_service,natural_elec_higheff
2032,17.045454545454543,GS002,gas_network,gas_service,natural_elec_higheff
2033,17.045454545454543,GS002,gas_network,gas_service,natural_elec_higheff
2034,17.045454545454543,GS002,gas_network,gas_service,natural_elec_higheff
2035,17.045454545454543,GS002,gas_network,gas_service,natural_elec_higheff
2036,17.045454545454543,GS002,gas_network,gas_service,natural_elec_higheff
2037,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2038,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2039,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2040,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2041,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2042,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2043,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2044,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2045,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2046,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2047,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2048,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2049,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2050,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2051,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2052,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2053,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2054,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2055,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2056,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2057,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2058,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2059,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2060,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2061,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2062,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2063,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2064,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2065,0.0,GS002,gas_network,gas_service,natural_elec_higheff
2020,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2021,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2022,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2023,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2024,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2025,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2026,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2027,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2028,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2029,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2030,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2031,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2032,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2033,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2034,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2035,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2036,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2037,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2038,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2039,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2040,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2041,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2042,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2043,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2044,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2045,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2046,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2047,2620.7386363636365,GP001,gas_network,gas_main,natural_elec_higheff
2048,0.0,GP001,gas_network,gas_main,natural_elec_higheff
2049,0.0,GP001,gas_network,gas_main,natural_elec_higheff
2050,0.0,GP001,gas_network,gas_main,natural_elec_higheff
2051,0.0,GP001,gas_network,gas_main,natural_elec_higheff
2052,0.0,GP001,gas_network,gas_main,natural_elec_higheff
2053,0.0,GP001,gas_network,gas_main,natural_elec_higheff
2054,0.0,GP001,gas_network,gas_main,natural_elec_higheff
2055,0.0,GP001,gas_network,gas_main,natural_elec_higheff
2056,0.0,GP001,gas_network,gas_main,natural_elec_higheff
2057,0.0,GP001,gas_network,gas_main,natural_elec_higheff
2058,0.0,GP001,gas_network,gas_main,natural_elec_higheff
2059,0.0,GP001,gas_network,gas_main,natural_elec_higheff
2060,0.0,GP001,gas_network,gas_main,natural_elec_higheff
2061,0.0,GP001,gas_network,gas_main,natural_elec_higheff
2062,0.0,GP001,gas_network,gas_main,natural_elec_higheff
2063,0.0,GP001,gas_network,gas_main,natural_elec_higheff
2064,0.0,GP001,gas_network,gas_main,natural_elec_higheff
2065,0.0,GP001,gas_network,gas_main,natural_elec_higheff
2020,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2021,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2022,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2023,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2024,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2025,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2026,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2027,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2028,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2029,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2030,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2031,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2032,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2033,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2034,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2035,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2036,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2037,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2038,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2039,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2040,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2041,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2042,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2043,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2044,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2045,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2046,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2047,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2048,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2049,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2050,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2051,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2052,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2053,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2054,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2055,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2056,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2057,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2058,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2059,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2060,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2061,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2062,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2063,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2064,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2065,29.82954545454545,GS049,gas_network,gas_service,continued_gas
2020,31.25,GS041,gas_network,gas_service,continued_gas
2021,31.25,GS041,gas_network,gas_service,continued_gas
2022,31.25,GS041,gas_network,gas_service,continued_gas
2023,31.25,GS041,gas_network,gas_service,continued_gas
2024,31.25,GS041,gas_network,gas_service,continued_gas
2025,31.25,GS041,gas_network,gas_service,continued_gas
2026,31.25,GS041,gas_network,gas_service,continued_gas
2027,31.25,GS041,gas_network,gas_service,continued_gas
2028,31.25,GS041,gas_network,gas_service,continued_gas
2029,31.25,GS041,gas_network,gas_service,continued_gas
2030,31.25,GS041,gas_network,gas_service,continued_gas
2031,31.25,GS041,gas_network,gas_service,continued_gas
2032,31.25,GS041,gas_network,gas_service,continued_gas
2033,31.25,GS041,gas_network,gas_service,continued_gas
2034,31.25,GS041,gas_network,gas_service,continued_gas
2035,31.25,GS041,gas_network,gas_service,continued_gas
2036,31.25,GS041,gas_network,gas_service,continued_gas
2037,31.25,GS041,gas_network,gas_service,continued_gas
2038,31.25,GS041,gas_network,gas_service,continued_gas
2039,31.25,GS041,gas_network,gas_service,continued_gas
2040,31.25,GS041,gas_network,gas_service,continued_gas
2041,31.25,GS041,gas_network,gas_service,continued_gas
2042,31.25,GS041,gas_network,gas_service,continued_gas
2043,31.25,GS041,gas_network,gas_service,continued_gas
2044,31.25,GS041,gas_network,gas_service,continued_gas
2045,31.25,GS041,gas_network,gas_service,continued_gas
2046,31.25,GS041,gas_network,gas_service,continued_gas
2047,31.25,GS041,gas_network,gas_service,continued_gas
2048,31.25,GS041,gas_network,gas_service,continued_gas
2049,31.25,GS041,gas_network,gas_service,continued_gas
2050,31.25,GS041,gas_network,gas_service,continued_gas
2051,31.25,GS041,gas_network,gas_service,continued_gas
2052,31.25,GS041,gas_network,gas_service,continued_gas
2053,31.25,GS041,gas_network,gas_service,continued_gas
2054,31.25,GS041,gas_network,gas_service,continued_gas
2055,31.25,GS041,gas_network,gas_service,continued_gas
2056,31.25,GS041,gas_network,gas_service,continued_gas
2057,31.25,GS041,gas_network,gas_service,continued_gas
2058,31.25,GS041,gas_network,gas_service,continued_gas
2059,31.25,GS041,gas_network,gas_service,continued_gas
2060,31.25,GS041,gas_network,gas_service,continued_gas
2061,31.25,GS041,gas_network,gas_service,continued_gas
2062,31.25,GS041,gas_network,gas_service,continued_gas
2063,31.25,GS041,gas_network,gas_service,continued_gas
2064,31.25,GS041,gas_network,gas_service,continued_gas
2065,31.25,GS041,gas_network,gas_service,continued_gas
2020,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2021,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2022,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2023,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2024,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2025,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2026,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2027,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2028,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2029,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2030,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2031,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2032,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2033,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2034,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2035,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2036,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2037,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2038,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2039,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2040,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2041,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2042,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2043,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2044,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2045,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2046,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2047,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2048,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2049,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2050,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2051,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2052,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2053,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2054,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2055,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2056,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2057,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2058,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2059,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2060,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2061,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2062,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2063,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2064,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2065,21.306818181818183,GS038,gas_network,gas_service,continued_gas
2020,31.25,GS035,gas_network,gas_service,continued_gas
2021,31.25,GS035,gas_network,gas_service,continued_gas
2022,31.25,GS035,gas_network,gas_service,continued_gas
2023,31.25,GS035,gas_network,gas_service,continued_gas
2024,31.25,GS035,gas_network,gas_service,continued_gas
2025,31.25,GS035,gas_network,gas_service,continued_gas
2026,31.25,GS035,gas_network,gas_service,continued_gas
2027,31.25,GS035,gas_network,gas_service,continued_gas
2028,31.25,GS035,gas_network,gas_service,continued_gas
2029,31.25,GS035,gas_network,gas_service,continued_gas
2030,31.25,GS035,gas_network,gas_service,continued_gas
2031,31.25,GS035,gas_network,gas_service,continued_gas
2032,31.25,GS035,gas_network,gas_service,continued_gas
2033,31.25,GS035,gas_network,gas_service,continued_gas
2034,31.25,GS035,gas_network,gas_service,continued_gas
2035,31.25,GS035,gas_network,gas_service,continued_gas
2036,31.25,GS035,gas_network,gas_service,continued_gas
2037,31.25,GS035,gas_network,gas_service,continued_gas
2038,31.25,GS035,gas_network,gas_service,continued_gas
2039,31.25,GS035,gas_network,gas_service,continued_gas
2040,31.25,GS035,gas_network,gas_service,continued_gas
2041,31.25,GS035,gas_network,gas_service,continued_gas
2042,31.25,GS035,gas_network,gas_service,continued_gas
2043,31.25,GS035,gas_network,gas_service,continued_gas
